"","X","GEOID","NAME","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents","PLACEFIPS","ProtestTotal","PostGFProtestCount","VictimsCount","BlackVictimCount","VictimCountPreGF","BlackVictimCountPreGF","VictimsPreGF2020","VictimHighThreat","AntiTrumpProtestPreGFCount","VictimsPreGF2020Blk","ProtestTotalPreGF","CollegeEdTotal","EduRate","BlackPopPct","BlackPovRate","PoliceDeathsRate","BlackVictimsRate","VictimRaceRatio"
"11566",14066,4273888,"Steelton borough, Pennsylvania",5953,2490,2456,323,3422,187,27,0,291,4273888,0,0,0,0,0,0,0,0,0,0,0,537,0.156925774400935,0.418276499244079,0.986345381526104,0,0,NA
"11567",14067,4242016,"Lawrenceville borough, Pennsylvania",548,0,0,68,372,7,2,4,22,4242016,0,0,0,0,0,0,0,0,0,0,0,81,0.217741935483871,0,NA,0,0,NA
"11568",14068,4219696,"Dover borough, Pennsylvania",2217,59,59,195,1428,59,12,0,66,4219696,0,0,0,0,0,0,0,0,0,0,0,266,0.186274509803922,0.0266125394677492,1,0,0,NA
"11569",14069,4284288,"West York borough, Pennsylvania",4563,580,580,144,2744,40,34,0,117,4284288,0,0,0,0,0,0,0,0,0,0,0,218,0.0794460641399417,0.127109357878589,1,0,0,NA
"11570",14070,4200988,"Allenport borough, Pennsylvania",552,0,0,50,463,50,0,3,9,4200988,0,0,0,0,0,0,0,0,0,0,0,103,0.222462203023758,0,NA,0,0,NA
"11571",14072,4212224,"Centerville borough (Washington County), Pennsylvania",3163,52,52,431,2184,91,7,26,127,4212224,0,0,0,0,0,0,0,0,0,0,0,555,0.254120879120879,0.0164400885235536,1,0,0,NA
"11572",14073,4200244,"Ackermanville CDP, Pennsylvania",632,0,0,96,414,0,0,0,0,4200244,0,0,0,0,0,0,0,0,0,0,0,96,0.231884057971014,0,NA,0,0,NA
"11573",14074,4200924,"Alleghenyville CDP, Pennsylvania",1013,16,16,156,764,115,44,0,25,4200924,0,0,0,0,0,0,0,0,0,0,0,315,0.412303664921466,0.0157946692991115,1,0,0,NA
"11574",14075,4565207,"Seven Oaks CDP, South Carolina",15484,5683,5532,2404,10857,1347,134,204,1176,4565207,0,0,0,0,0,0,0,0,0,0,0,4089,0.376623376623377,0.367024024799793,0.973429526658455,0,0,NA
"11575",14076,4555645,"Pendleton town, South Carolina",3217,572,572,457,2136,245,0,78,554,4555645,2,0,1,0,1,0,0,0,2,0,2,780,0.365168539325843,0.177805408765931,1,0.000310848616723656,0,0
"11576",14078,4568920,"Startex CDP, South Carolina",954,161,161,23,736,0,0,0,0,4568920,0,0,0,0,0,0,0,0,0,0,0,23,0.03125,0.168763102725367,1,0,0,NA
"11577",14079,4505410,"Belvedere CDP, South Carolina",5262,1577,1545,371,3673,86,36,38,159,4505410,0,0,0,0,0,0,0,0,0,0,0,531,0.14456847263817,0.299695933105283,0.979708306911858,0,0,NA
"11578",14080,4568380,"Springdale CDP, South Carolina",2576,552,552,135,1752,0,0,0,72,4568380,0,0,0,0,0,0,0,0,0,0,0,135,0.077054794520548,0.214285714285714,1,0,0,NA
"11579",14081,4528780,"Gaston town, South Carolina",1824,236,236,96,1120,22,0,0,49,4528780,0,0,0,0,0,0,0,0,0,0,0,118,0.105357142857143,0.129385964912281,1,0,0,NA
"11580",14082,4541335,"Lexington town, South Carolina",21334,2453,1900,3870,14528,1945,274,233,503,4541335,2,0,0,0,0,0,0,0,2,0,2,6322,0.435159691629956,0.114980781850567,0.774561761108846,0,0,NA
"11581",14083,4506490,"Blackville town, South Carolina",1844,1393,1393,72,1212,47,0,0,35,4506490,0,0,0,0,0,0,0,0,0,0,0,119,0.0981848184818482,0.755422993492408,1,0,0,NA
"11582",14084,4541740,"Lincolnville town, South Carolina",2133,1104,1103,107,1411,18,0,0,42,4541740,0,0,0,0,0,0,0,0,0,0,0,125,0.0885896527285613,0.517580872011252,0.999094202898551,0,0,NA
"11583",14085,4554025,"Pageland town, South Carolina",2661,987,956,180,1692,40,0,11,38,4554025,0,0,0,0,0,0,0,0,0,0,0,231,0.136524822695035,0.370913190529876,0.968591691995947,0,0,NA
"11584",14086,4544350,"Manning city, South Carolina",3943,2545,2507,344,2757,105,30,13,145,4544350,0,0,0,0,0,0,0,0,0,0,0,492,0.178454842219804,0.645447628709105,0.985068762278978,0,0,NA
"11585",14087,4538095,"Kershaw town, South Carolina",1832,472,472,106,1297,53,2,0,74,4538095,0,0,0,0,0,0,0,0,0,0,0,161,0.124132613723978,0.25764192139738,1,0,0,NA
"11586",14088,4515295,"Clinton city, South Carolina",8443,3023,2610,715,5596,346,87,120,1128,4515295,0,0,0,0,0,0,0,0,0,0,0,1268,0.226590421729807,0.358048087172806,0.86338074760172,0,0,NA
"11587",14089,4521040,"Due West town, South Carolina",1321,194,127,62,523,86,1,28,559,4521040,0,0,0,0,0,0,0,0,0,0,0,177,0.338432122370937,0.146858440575322,0.654639175257732,0,0,NA
"11588",14090,4539512,"Lake Secession CDP, South Carolina",1158,0,0,86,1060,104,0,0,36,4539512,0,0,0,0,0,0,0,0,0,0,0,190,0.179245283018868,0,NA,0,0,NA
"11589",14091,4514860,"Clearwater CDP, South Carolina",4264,748,744,141,2579,62,0,0,242,4514860,0,0,0,0,0,0,0,0,0,0,0,203,0.0787126793330748,0.175422138836773,0.994652406417112,0,0,NA
"11590",14092,4500955,"Allendale town, South Carolina",3009,2698,2698,98,1892,62,0,0,107,4500955,0,0,0,0,0,0,0,0,0,0,0,160,0.0845665961945032,0.896643403123961,1,0,0,NA
"11591",14093,4507525,"Bonneau town, South Carolina",710,50,50,55,404,9,1,0,12,4507525,0,0,0,0,0,0,0,0,0,0,0,65,0.160891089108911,0.0704225352112676,1,0,0,NA
"11592",14095,4503385,"Awendaw town, South Carolina",1384,776,776,180,1015,44,7,3,54,4503385,0,0,0,0,0,0,0,0,0,0,0,234,0.230541871921182,0.560693641618497,1,0,0,NA
"11593",14096,4766220,"Sale Creek CDP, Tennessee",2781,15,15,182,1897,32,0,0,156,4766220,0,0,0,0,0,0,0,0,0,0,0,214,0.112809699525567,0.00539374325782093,1,0,0,NA
"11594",14097,4767230,"Shackle Island CDP, Tennessee",3112,78,78,457,2117,189,58,78,164,4767230,0,0,0,0,0,0,0,0,0,0,0,782,0.369390647142182,0.0250642673521851,1,0,0,NA
"11595",14098,4772040,"Summertown CDP, Tennessee",651,0,0,47,449,0,0,0,22,4772040,1,0,0,0,0,0,0,0,1,0,1,47,0.10467706013363,0,NA,0,0,NA
"11596",14099,4773220,"Telford CDP, Tennessee",1227,29,29,69,839,14,0,0,12,4773220,0,0,0,0,0,0,0,0,0,0,0,83,0.098927294398093,0.0236348818255909,1,0,0,NA
"11597",14100,4773270,"Tellico Village CDP, Tennessee",5671,33,33,1833,5539,1022,122,104,35,4773270,0,0,0,0,0,0,0,0,0,0,0,3081,0.556237588012277,0.00581907952742021,1,0,0,NA
"11598",14101,4776180,"Unionville CDP, Tennessee",2109,23,23,232,1576,27,0,0,58,4776180,1,0,0,0,0,0,0,0,0,0,1,259,0.164340101522843,0.0109056424845899,1,0,0,NA
"11599",14102,4777820,"Walnut Grove CDP (Sumner County), Tennessee",925,0,0,39,674,6,0,0,32,4777820,0,0,0,0,0,0,0,0,0,0,0,45,0.0667655786350148,0,NA,0,0,NA
"11600",14103,4780740,"Wildwood CDP, Tennessee",1110,0,0,60,894,30,34,20,63,4780740,0,0,0,0,0,0,0,0,0,0,0,144,0.161073825503356,0,NA,0,0,NA
"11601",14104,4712460,"Central CDP, Tennessee",2217,0,0,231,1713,102,0,17,18,4712460,0,0,0,0,0,0,0,0,0,0,0,350,0.204319906596614,0,NA,0,0,NA
"11602",14105,4758240,"Pine Crest CDP, Tennessee",2541,154,154,469,1870,119,17,20,139,4758240,0,0,0,0,0,0,0,0,0,0,0,625,0.334224598930481,0.0606060606060606,1,0,0,NA
"11603",14106,4750580,"Mount Carmel town, Tennessee",5293,48,48,587,3803,154,16,18,122,4750580,0,0,0,0,0,0,0,0,0,0,0,775,0.203786484354457,0.00906858114490837,1,0,0,NA
"11604",14109,4730880,"Greenback city, Tennessee",1276,0,0,84,829,21,13,6,44,4730880,0,0,0,0,0,0,0,0,0,0,0,124,0.149577804583836,0,NA,0,0,NA
"11605",14110,4739400,"Kimball town, Tennessee",1841,5,5,98,1258,77,4,8,20,4739400,0,0,0,0,0,0,0,0,0,0,0,187,0.148648648648649,0.00271591526344378,1,0,0,NA
"11606",14111,4249312,"Mifflinville CDP, Pennsylvania",1129,0,0,125,912,67,9,3,9,4249312,0,0,0,0,0,0,0,0,0,0,0,204,0.223684210526316,0,NA,0,0,NA
"11607",14112,4277520,"Trooper CDP, Pennsylvania",5965,118,118,1139,4181,515,62,48,356,4277520,0,0,0,0,0,0,0,0,0,0,0,1764,0.421908634298015,0.0197820620284996,1,0,0,NA
"11608",14113,4211804,"Cecil-Bishop CDP, Pennsylvania",2201,0,0,370,1560,228,17,39,120,4211804,0,0,0,0,0,0,0,0,0,0,0,654,0.419230769230769,0,NA,0,0,NA
"11609",14114,4250408,"Monongahela city, Pennsylvania",4138,124,124,358,2810,155,8,17,125,4250408,0,0,0,0,0,0,0,0,0,0,0,538,0.191459074733096,0.0299661672305462,1,0,0,NA
"11610",14115,4250320,"Monaca borough, Pennsylvania",5521,215,215,674,4145,152,0,21,145,4250320,0,0,0,0,0,0,0,0,0,0,0,847,0.204342581423402,0.0389422206122079,1,0,0,NA
"11611",14116,4256432,"Ohioville borough, Pennsylvania",3338,24,24,366,2456,147,10,10,73,4256432,0,0,0,0,0,0,0,0,0,0,0,533,0.217019543973941,0.00718993409227082,1,0,0,NA
"11612",14117,4248048,"Matamoras borough, Pennsylvania",2336,9,9,251,1662,148,18,13,110,4248048,1,0,0,0,0,0,0,0,0,0,1,430,0.258724428399519,0.0038527397260274,1,0,0,NA
"11613",14118,4236640,"Hyndman borough, Pennsylvania",844,0,0,37,628,10,9,5,32,4236640,0,0,0,0,0,0,0,0,0,0,0,61,0.0971337579617834,0,NA,0,0,NA
"11614",14119,4277168,"Towanda borough, Pennsylvania",2842,26,26,221,1950,144,32,17,99,4277168,0,0,0,0,0,0,0,0,0,0,0,414,0.212307692307692,0.0091484869809993,1,0,0,NA
"11615",14120,4283248,"West Kittanning borough, Pennsylvania",1191,0,0,157,899,58,10,0,25,4283248,0,0,0,0,0,0,0,0,0,0,0,225,0.25027808676307,0,NA,0,0,NA
"11616",14121,4206928,"Blakely borough, Pennsylvania",6258,0,0,864,5004,486,17,31,173,4206928,0,0,0,0,0,0,0,0,0,0,0,1398,0.279376498800959,0,NA,0,0,NA
"11617",14122,4229496,"Glenburn CDP, Pennsylvania",971,16,16,177,732,111,48,20,21,4229496,0,0,0,0,0,0,0,0,0,0,0,356,0.486338797814208,0.0164778578784758,1,0,0,NA
"11618",14123,4238096,"Jermyn borough, Pennsylvania",2080,55,55,218,1530,125,5,12,104,4238096,0,0,0,0,0,0,0,0,0,0,0,360,0.235294117647059,0.0264423076923077,1,0,0,NA
"11619",14124,4251208,"Moscow borough, Pennsylvania",1834,6,6,349,1381,175,27,17,87,4251208,0,0,0,0,0,0,0,0,0,0,0,568,0.411296162201303,0.00327153762268266,1,0,0,NA
"11620",14125,4253392,"New Castle Northwest CDP, Pennsylvania",1393,0,0,267,1128,57,0,16,42,4253392,0,0,0,0,0,0,0,0,0,0,0,340,0.301418439716312,0,NA,0,0,NA
"11621",14126,4254352,"New Wilmington borough, Pennsylvania",2186,100,36,240,897,163,10,49,1005,4254352,0,0,0,0,0,0,0,0,0,0,0,462,0.51505016722408,0.0457456541628545,0.36,0,0,NA
"11622",14127,4220240,"Duncannon borough, Pennsylvania",1463,26,26,103,1051,45,3,0,41,4220240,0,0,0,0,0,0,0,0,0,0,0,151,0.143672692673644,0.0177717019822283,1,0,0,NA
"11623",14129,4224248,"Evans City borough, Pennsylvania",2009,0,0,204,1402,119,10,8,78,4224248,0,0,0,0,0,0,0,0,0,0,0,341,0.243223965763195,0,NA,0,0,NA
"11624",14130,4232896,"Harrisville borough, Pennsylvania",932,0,0,118,682,40,2,15,2,4232896,0,0,0,0,0,0,0,0,0,0,0,175,0.256598240469208,0,NA,0,0,NA
"11625",14131,4248728,"Meridian CDP, Pennsylvania",3970,1,1,594,2987,268,12,41,90,4248728,0,0,0,0,0,0,0,0,0,0,0,915,0.306327418814864,0.000251889168765743,1,0,0,NA
"11626",14133,4263009,"Pymatuning Central CDP, Pennsylvania",2163,0,0,215,1829,121,17,34,22,4263009,0,0,0,0,0,0,0,0,0,0,0,387,0.211591033351558,0,NA,0,0,NA
"11627",14134,4248912,"Meyersdale borough, Pennsylvania",2043,10,10,95,1564,44,31,0,77,4248912,0,0,0,0,0,0,0,0,0,0,0,170,0.108695652173913,0.0048947626040137,1,0,0,NA
"11628",14135,4257544,"Paint borough, Pennsylvania",904,0,0,98,727,26,5,2,10,4257544,0,0,0,0,0,0,0,0,0,0,0,131,0.18019257221458,0,NA,0,0,NA
"11629",14136,4264200,"Renovo borough, Pennsylvania",1153,19,19,37,776,11,0,0,27,4264200,0,0,0,0,0,0,0,0,0,0,0,48,0.0618556701030928,0.0164787510841284,1,0,0,NA
"11630",14137,4211456,"Carrolltown borough, Pennsylvania",791,0,0,73,537,40,0,6,49,4211456,0,0,0,0,0,0,0,0,0,0,0,119,0.221601489757914,0,NA,0,0,NA
"11631",14139,4205536,"Bendersville borough, Pennsylvania",668,44,44,59,444,6,0,0,43,4205536,0,0,0,0,0,0,0,0,0,0,0,65,0.146396396396396,0.0658682634730539,1,0,0,NA
"11632",14140,4232320,"Hampton CDP, Pennsylvania",692,20,20,13,389,0,0,0,28,4232320,0,0,0,0,0,0,0,0,0,0,0,13,0.0334190231362468,0.0289017341040462,1,0,0,NA
"11633",14143,4267920,"Sankertown borough, Pennsylvania",602,0,0,51,445,19,0,0,7,4267920,0,0,0,0,0,0,0,0,0,0,0,70,0.157303370786517,0,NA,0,0,NA
"11634",14144,4237192,"Irvona borough, Pennsylvania",665,0,0,27,476,10,2,0,28,4237192,0,0,0,0,0,0,0,0,0,0,0,39,0.0819327731092437,0,NA,0,0,NA
"11635",14145,4253296,"New Britain borough, Pennsylvania",2966,74,34,457,1694,263,49,49,746,4253296,0,0,0,0,0,0,0,0,0,0,0,818,0.482880755608028,0.0249494268374916,0.45945945945946,0,0,NA
"11636",14147,4253160,"New Alexandria borough, Pennsylvania",554,0,0,59,481,44,2,5,18,4253160,0,0,0,0,0,0,0,0,0,0,0,110,0.228690228690229,0,NA,0,0,NA
"11637",14149,4222264,"Economy borough, Pennsylvania",9182,51,51,1505,7306,574,143,67,206,4222264,0,0,0,0,0,0,0,0,0,0,0,2289,0.313304133588831,0.00555434545850577,1,0,0,NA
"11638",14150,4236944,"Industry borough, Pennsylvania",1698,28,28,185,1255,54,6,2,60,4236944,0,0,0,0,0,0,0,0,0,0,0,247,0.196812749003984,0.016489988221437,1,0,0,NA
"11639",14151,4285872,"Winterstown borough, Pennsylvania",551,0,0,54,459,31,0,0,18,4285872,0,0,0,0,0,0,0,0,0,0,0,85,0.185185185185185,0,NA,0,0,NA
"11640",14152,4213208,"Chester city, Pennsylvania",33982,23420,22533,1922,20890,567,20,53,3190,4213208,4,0,0,0,0,0,0,0,2,0,4,2562,0.122642412637626,0.689188393855571,0.962126387702818,0,0,NA
"11641",14153,4287080,"York Haven borough, Pennsylvania",713,18,18,19,471,8,0,0,8,4287080,0,0,0,0,0,0,0,0,0,0,0,27,0.0573248407643312,0.0252454417952314,1,0,0,NA
"11642",14154,4220416,"Dunnstown CDP, Pennsylvania",1438,0,0,194,1032,93,19,26,28,4220416,0,0,0,0,0,0,0,0,0,0,0,332,0.321705426356589,0,NA,0,0,NA
"11643",14155,4205384,"Bellwood borough, Pennsylvania",1618,3,3,171,1145,46,0,6,25,4205384,0,0,0,0,0,0,0,0,0,0,0,223,0.194759825327511,0.00185414091470952,1,0,0,NA
"11644",14156,4282616,"West Brownsville borough, Pennsylvania",917,3,3,141,726,45,5,13,14,4282616,0,0,0,0,0,0,0,0,0,0,0,204,0.28099173553719,0.00327153762268266,1,0,0,NA
"11645",14157,4213832,"Clark borough, Pennsylvania",563,1,1,52,400,26,0,5,17,4213832,0,0,0,0,0,0,0,0,0,0,0,83,0.2075,0.00177619893428064,1,0,0,NA
"11646",14158,4251592,"Mount Holly Springs borough, Pennsylvania",1992,17,9,145,1357,43,11,0,37,4251592,0,0,0,0,0,0,0,0,0,0,0,199,0.146647015475313,0.00853413654618474,0.529411764705882,0,0,NA
"11647",14159,4270384,"Shiremanstown borough, Pennsylvania",1556,43,43,234,1161,89,12,0,48,4270384,0,0,0,0,0,0,0,0,0,0,0,335,0.2885443583118,0.0276349614395887,1,0,0,NA
"11648",14160,4213768,"Clarence CDP, Pennsylvania",646,0,0,31,470,3,0,0,17,4213768,0,0,0,0,0,0,0,0,0,0,0,34,0.0723404255319149,0,NA,0,0,NA
"11649",14161,4242632,"Lemont CDP, Pennsylvania",2188,46,46,556,1591,210,54,132,122,4242632,0,0,0,0,0,0,0,0,0,0,0,952,0.598365807668133,0.0210237659963437,1,0,0,NA
"11650",14163,4220144,"Duboistown borough, Pennsylvania",1163,2,2,136,857,37,0,7,57,4220144,0,0,0,0,0,0,0,0,0,0,0,180,0.210035005834306,0.00171969045571797,1,0,0,NA
"11651",14164,4238128,"Jersey Shore borough, Pennsylvania",4204,0,0,167,2671,49,0,0,142,4238128,0,0,0,0,0,0,0,0,0,0,0,216,0.0808685885436166,0,NA,0,0,NA
"11652",14165,4204816,"Beaver Meadows borough, Pennsylvania",884,10,10,58,639,10,7,2,17,4204816,0,0,0,0,0,0,0,0,0,0,0,77,0.120500782472613,0.0113122171945701,1,0,0,NA
"11653",14166,4271848,"Soudersburg CDP, Pennsylvania",806,0,0,34,369,0,0,0,7,4271848,0,0,0,0,0,0,0,0,0,0,0,34,0.0921409214092141,0,NA,0,0,NA
"11654",14167,4270840,"Simpson CDP, Pennsylvania",1114,4,4,66,798,56,7,0,7,4270840,0,0,0,0,0,0,0,0,0,0,0,129,0.161654135338346,0.00359066427289048,1,0,0,NA
"11655",14168,4271210,"Slippery Rock University CDP, Pennsylvania",2284,104,0,0,38,8,0,0,2266,4271210,0,0,0,0,0,0,0,0,0,0,0,8,0.210526315789474,0.0455341506129597,0,0,0,NA
"11656",14169,4272416,"South Philipsburg CDP, Pennsylvania",504,15,15,18,405,8,0,0,14,4272416,0,0,0,0,0,0,0,0,0,0,0,26,0.0641975308641975,0.0297619047619048,1,0,0,NA
"11657",14170,4272552,"South Uniontown CDP, Pennsylvania",1326,20,20,202,1070,39,10,23,10,4272552,0,0,0,0,0,0,0,0,0,0,0,274,0.25607476635514,0.0150829562594268,1,0,0,NA
"11658",14171,4272768,"Spinnerstown CDP, Pennsylvania",1797,8,8,281,1154,116,0,0,44,4272768,0,0,0,0,0,0,0,0,0,0,0,397,0.344020797227036,0.00445186421814135,1,0,0,NA
"11659",14172,4273296,"Springmont CDP, Pennsylvania",1172,284,284,123,714,21,0,0,32,4273296,0,0,0,0,0,0,0,0,0,0,0,144,0.201680672268908,0.242320819112628,1,0,0,NA
"11660",14173,4273848,"State Line CDP, Pennsylvania",2491,37,35,160,1659,109,30,0,0,4273848,0,0,0,0,0,0,0,0,0,0,0,299,0.180229053646775,0.0148534725010036,0.945945945945946,0,0,NA
"11661",14174,4274160,"Stiles CDP, Pennsylvania",1166,0,0,108,822,61,41,0,83,4274160,0,0,0,0,0,0,0,0,0,0,0,210,0.255474452554745,0,NA,0,0,NA
"11662",14175,4274416,"Stonybrook CDP, Pennsylvania",2151,33,33,356,1476,222,54,8,0,4274416,0,0,0,0,0,0,0,0,0,0,0,640,0.43360433604336,0.0153417015341702,1,0,0,NA
"11663",14176,4249368,"Milesburg borough, Pennsylvania",976,0,0,126,744,27,0,0,34,4249368,0,0,0,0,0,0,0,0,0,0,0,153,0.205645161290323,0,NA,0,0,NA
"11664",14178,4218496,"Deemston borough, Pennsylvania",777,0,0,93,579,38,3,8,27,4218496,0,0,0,0,0,0,0,0,0,0,0,142,0.245250431778929,0,NA,0,0,NA
"11665",14180,4230016,"Goldsboro borough, Pennsylvania",1075,8,8,86,641,18,4,0,44,4230016,0,0,0,0,0,0,0,0,0,0,0,108,0.168486739469579,0.00744186046511628,1,0,0,NA
"11666",14181,4248696,"Mercer borough, Pennsylvania",1784,0,0,172,1347,117,33,13,43,4248696,6,0,0,0,0,0,0,0,4,0,6,335,0.248700816629547,0,NA,0,0,NA
"11667",14182,4284376,"Wheatland borough, Pennsylvania",589,48,48,30,471,6,0,0,0,4284376,0,0,0,0,0,0,0,0,0,0,0,36,0.0764331210191083,0.0814940577249576,1,0,0,NA
"11668",14183,4244824,"Lower Allen CDP, Pennsylvania",6840,276,276,1580,5251,483,104,31,252,4244824,0,0,0,0,0,0,0,0,0,0,0,2198,0.418586935821748,0.0403508771929825,1,0,0,NA
"11669",14184,4232688,"Harmony borough, Pennsylvania",1100,6,6,159,757,52,7,10,18,4232688,1,0,0,0,0,0,0,0,1,0,1,228,0.301188903566711,0.00545454545454545,1,0,0,NA
"11670",14185,4215755,"Conneaut Lakeshore CDP, Pennsylvania",2384,0,0,367,1904,279,33,20,35,4215755,0,0,0,0,0,0,0,0,0,0,0,699,0.367121848739496,0,NA,0,0,NA
"11671",14186,4227648,"Fredericksburg CDP (Crawford County), Pennsylvania",1086,0,0,154,682,34,0,65,0,4227648,0,0,0,0,0,0,0,0,0,0,0,253,0.370967741935484,0,NA,0,0,NA
"11672",14188,4276904,"Titusville city, Pennsylvania",5264,96,30,367,3470,207,47,56,395,4276904,1,0,0,0,0,0,0,0,0,0,1,677,0.195100864553314,0.0182370820668693,0.3125,0,0,NA
"11673",14191,4240400,"Koppel borough, Pennsylvania",707,4,4,55,577,29,0,0,19,4240400,0,0,0,0,0,0,0,0,0,0,0,84,0.145580589254766,0.00565770862800566,1,0,0,NA
"11674",14193,4231716,"Guilford CDP, Pennsylvania",2624,129,129,700,2024,231,39,66,21,4231716,0,0,0,0,0,0,0,0,0,0,0,1036,0.511857707509881,0.0491615853658537,1,0,0,NA
"11675",14198,4229096,"Gilbertsville CDP, Pennsylvania",5438,109,109,880,3590,256,30,29,203,4229096,0,0,0,0,0,0,0,0,0,0,0,1195,0.332869080779944,0.0200441338727473,1,0,0,NA
"11676",14199,4224432,"Export borough, Pennsylvania",912,0,0,96,645,31,4,0,7,4224432,0,0,0,0,0,0,0,0,0,0,0,131,0.203100775193798,0,NA,0,0,NA
"11677",14200,4251984,"Mount Union borough, Pennsylvania",2289,306,306,111,1548,24,12,4,55,4251984,0,0,0,0,0,0,0,0,0,0,0,151,0.0975452196382429,0.133682830930537,1,0,0,NA
"11678",14201,4264376,"Reynoldsville borough, Pennsylvania",2672,45,45,103,1903,75,14,10,46,4264376,0,0,0,0,0,0,0,0,0,0,0,202,0.106148187073043,0.0168413173652695,1,0,0,NA
"11679",14202,4213512,"Christiana borough, Pennsylvania",1003,63,39,119,708,32,2,0,15,4213512,0,0,0,0,0,0,0,0,0,0,0,153,0.216101694915254,0.0628115653040877,0.619047619047619,0,0,NA
"11680",14205,4257840,"Paradise CDP, Pennsylvania",1147,22,16,95,786,50,10,0,50,4257840,0,0,0,0,0,0,0,0,0,0,0,155,0.197201017811705,0.019180470793374,0.727272727272727,0,0,NA
"11681",14210,4217832,"Curtisville CDP, Pennsylvania",1183,0,0,265,928,41,0,0,34,4217832,0,0,0,0,0,0,0,0,0,0,0,306,0.329741379310345,0,NA,0,0,NA
"11682",14211,4224160,"Etna borough, Pennsylvania",3350,21,21,501,2333,174,11,18,142,4224160,0,0,0,0,0,0,0,0,0,0,0,704,0.301757393913416,0.00626865671641791,1,0,0,NA
"11683",14213,4218736,"Delaware Water Gap borough, Pennsylvania",699,20,20,136,533,54,3,15,8,4218736,0,0,0,0,0,0,0,0,0,0,0,208,0.390243902439024,0.0286123032904149,1,0,0,NA
"11684",14214,4285320,"Williamstown borough, Pennsylvania",1234,13,13,73,892,11,6,4,24,4285320,0,0,0,0,0,0,0,0,0,0,0,94,0.105381165919283,0.0105348460291734,1,0,0,NA
"11685",14215,4207160,"Blossburg borough, Pennsylvania",2114,7,0,283,1300,53,9,11,82,4207160,0,0,0,0,0,0,0,0,0,0,0,356,0.273846153846154,0.0033112582781457,0,0,0,NA
"11686",14217,4237640,"Jacobus borough, Pennsylvania",1789,42,42,211,1200,99,17,9,64,4237640,0,0,0,0,0,0,0,0,0,0,0,336,0.28,0.0234768026830632,1,0,0,NA
"11687",14218,4259296,"Pennville CDP, Pennsylvania",2028,110,93,323,1545,15,0,19,16,4259296,0,0,0,0,0,0,0,0,0,0,0,357,0.231067961165049,0.0542406311637081,0.845454545454545,0,0,NA
"11688",14220,4207976,"Brackenridge borough, Pennsylvania",3175,116,96,264,2246,90,14,5,68,4207976,1,0,0,0,0,0,0,0,1,0,1,373,0.166073018699911,0.0365354330708661,0.827586206896552,0,0,NA
"11689",14221,4213392,"Cheswick borough, Pennsylvania",1697,1,1,343,1397,163,39,11,53,4213392,0,0,0,0,0,0,0,0,0,0,0,556,0.397995705082319,0.000589275191514437,1,0,0,NA
"11690",14222,4226376,"Flourtown CDP, Pennsylvania",4331,96,96,1077,2883,588,85,92,115,4226376,0,0,0,0,0,0,0,0,0,0,0,1842,0.63891779396462,0.0221657815746941,1,0,0,NA
"11691",14224,4229808,"Glenside CDP, Pennsylvania",7819,369,342,1629,4987,549,137,198,998,4229808,3,0,0,0,0,0,0,0,3,0,3,2513,0.503910166432725,0.0471927356439442,0.926829268292683,0,0,NA
"11692",14227,4257024,"Oreland CDP, Pennsylvania",5625,523,523,1069,3859,624,130,65,198,4257024,0,0,0,0,0,0,0,0,0,0,0,1888,0.48924591863177,0.0929777777777778,1,0,0,NA
"11693",14230,4276320,"Temple CDP, Pennsylvania",1689,0,0,46,1036,11,12,5,102,4276320,0,0,0,0,0,0,0,0,0,0,0,74,0.0714285714285714,0,NA,0,0,NA
"11694",14231,4224856,"Fairview CDP, Pennsylvania",3099,24,17,506,2190,219,0,35,56,4224856,1,0,0,0,0,0,0,0,1,0,1,760,0.34703196347032,0.00774443368828654,0.708333333333333,0,0,NA
"11695",14233,4272520,"South Temple CDP, Pennsylvania",2018,5,5,166,1282,91,6,0,111,4272520,0,0,0,0,0,0,0,0,0,0,0,263,0.205148205928237,0.00247770069375619,1,0,0,NA
"11696",14234,4281808,"Wayne Heights CDP, Pennsylvania",2616,122,122,231,1775,140,42,9,60,4281808,0,0,0,0,0,0,0,0,0,0,0,422,0.237746478873239,0.0466360856269113,1,0,0,NA
"11697",14235,4268144,"Schaefferstown CDP, Pennsylvania",1118,0,0,107,793,50,0,11,17,4268144,0,0,0,0,0,0,0,0,0,0,0,168,0.211853720050441,0,NA,0,0,NA
"11698",14236,4228280,"Galeton borough, Pennsylvania",942,0,0,44,718,24,6,4,30,4228280,0,0,0,0,0,0,0,0,0,0,0,78,0.108635097493036,0,NA,0,0,NA
"11699",14237,7272555,"Rosa Sánchez comunidad, Puerto Rico",607,517,517,9,427,13,20,12,25,7272555,0,0,0,0,0,0,0,0,0,0,0,54,0.126463700234192,0.85172981878089,1,0,0,NA
"11700",14238,7276167,"San Germán zona urbana, Puerto Rico",10781,339,264,1551,6979,438,46,79,1330,7276167,0,0,0,0,0,0,0,0,0,0,0,2114,0.302908726178536,0.0314442074019108,0.778761061946903,0,0,NA
"11701",14239,7276683,"San José comunidad, Puerto Rico",2483,307,307,149,1849,0,0,8,102,7276683,0,0,0,0,0,0,0,0,0,0,0,157,0.0849107625743645,0.123640757148611,1,0,0,NA
