"","X","GEOID","NAME","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents","PLACEFIPS","ProtestTotal","PostGFProtestCount","VictimsCount","BlackVictimCount","VictimCountPreGF","BlackVictimCountPreGF","VictimsPreGF2020","VictimHighThreat","AntiTrumpProtestPreGFCount","VictimsPreGF2020Blk","ProtestTotalPreGF","CollegeEdTotal","EduRate","BlackPopPct","BlackPovRate","PoliceDeathsRate","BlackVictimsRate","VictimRaceRatio"
"2603",14708,5303736,"Bainbridge Island city, Washington",24486,137,137,7147,17854,3608,1368,733,523,5303736,17,3,1,0,1,0,0,1,13,0,17,12856,0.720062731040663,0.00559503389692069,1,4.08396634811729e-05,0,0
"2604",14719,5355995,"Poulsbo city, Washington",10602,137,137,1907,7514,905,193,99,474,5355995,11,6,1,0,1,0,0,0,5,0,11,3104,0.413095554964067,0.0129220901716657,1,9.43218260705527e-05,0,0
"2605",14729,5487508,"Williamson city, West Virginia",2803,425,425,189,1905,95,27,13,69,5487508,3,2,0,0,0,0,0,0,0,0,3,324,0.17007874015748,0.151623260792009,1,0,0,NA
"2606",14731,5405260,"Beaver CDP, West Virginia",1314,0,0,149,1098,0,0,0,0,5405260,1,1,0,0,0,0,0,0,0,0,1,149,0.135701275045537,0,NA,0,0,NA
"2607",14741,5129600,"Franklin city, Virginia",8147,4618,4587,689,5762,295,58,57,264,5129600,2,1,0,0,0,0,0,0,1,0,2,1099,0.190732384588684,0.566834417577022,0.99328713728887,0,0,NA
"2608",14745,5127440,"Farmville town, Virginia",8117,2197,1831,642,3538,322,65,104,3131,5127440,6,2,1,1,1,1,0,1,3,0,6,1133,0.32023742227247,0.270666502402365,0.83340919435594,0.000123198225945546,0.000123198225945546,1
"2609",14746,5130208,"Galax city, Virginia",6517,491,470,395,4754,164,88,55,278,5130208,2,1,0,0,0,0,0,0,1,0,2,702,0.147665124106016,0.0753414147613933,0.957230142566191,0,0,NA
"2610",14749,5130176,"Gainesville CDP, Virginia",17287,2284,2284,3601,10815,1995,230,201,999,5130176,3,1,1,0,1,0,0,0,2,0,3,6027,0.557281553398058,0.132122404118702,1,5.78469370046856e-05,0,0
"2611",14753,5164000,"Portsmouth city, Virginia",95097,50274,48421,9067,63610,3753,686,419,4790,5164000,18,10,1,1,1,1,0,0,2,0,18,13925,0.218912120735733,0.528660210101265,0.963141981938974,1.05155788300367e-05,1.05155788300367e-05,1
"2612",14756,5111464,"Burke CDP, Virginia",42806,3115,3115,9326,29106,7249,1184,672,2276,5111464,6,1,0,0,0,0,0,0,2,0,6,18431,0.633237133237133,0.0727701724057375,1,0,0,NA
"2613",14785,5357430,"Raymond city, Washington",2918,0,0,269,2192,65,22,0,215,5357430,2,1,0,0,0,0,0,0,1,0,2,356,0.162408759124088,0,NA,0,0,NA
"2614",14788,5346685,"Monroe city, Washington",18865,801,249,2093,12799,532,146,56,1111,5346685,3,1,0,0,0,0,0,0,0,0,3,2827,0.220876630986796,0.0424595812350914,0.310861423220974,0,0,NA
"2615",14789,5347490,"Mountlake Terrace city, Washington",21210,1594,1586,3844,15501,1276,241,245,1579,5347490,5,3,0,0,0,0,0,0,2,0,5,5606,0.361654086833108,0.0751532296086752,0.994981179422836,0,0,NA
"2616",14791,5305280,"Bellingham city, Washington",88764,1416,1322,14943,54135,6290,1311,1428,16316,5305280,233,27,1,0,1,0,0,1,27,0,233,23972,0.442818878729103,0.0159524131404623,0.93361581920904,1.12658284890271e-05,0,0
"2617",14794,5326735,"Gig Harbor city, Washington",9854,69,64,1909,6983,805,371,203,383,5326735,4,1,0,0,0,0,0,0,2,0,4,3288,0.470857797508234,0.00700223259590014,0.927536231884058,0,0,NA
"2618",14797,5363280,"Selah city, Washington",7856,72,69,894,4809,254,107,43,265,5363280,9,4,0,0,0,0,0,0,0,0,9,1298,0.269910584321065,0.00916496945010183,0.958333333333333,0,0,NA
"2619",14802,5333805,"Issaquah city, Washington",37965,800,800,10380,27145,5487,985,755,1120,5333805,14,4,0,0,0,0,0,0,10,0,14,17607,0.64862773991527,0.0210720400368761,1,0,0,NA
"2620",14803,5315185,"Coupeville town, Washington",1715,10,0,266,1477,285,43,40,31,5315185,12,1,0,0,0,0,0,0,10,0,12,634,0.429248476641842,0.00583090379008746,0,0,0,NA
"2621",14804,5355855,"Port Townsend city, Washington",9551,57,57,2284,7539,1473,398,240,199,5355855,21,4,0,0,0,0,0,0,16,0,21,4395,0.582968563469956,0.00596796147000314,1,0,0,NA
"2622",14813,5377105,"Wenatchee city, Washington",34188,427,418,2937,22413,1443,503,198,1523,5377105,34,7,1,0,1,0,0,0,20,0,34,5081,0.226698790880293,0.0124897624897625,0.978922716627635,2.92500292500293e-05,0,0
"2623",14815,5351340,"Omak city, Washington",4774,0,0,121,3061,44,89,22,222,5351340,4,2,0,0,0,0,0,0,2,0,4,276,0.0901666122182293,0,NA,0,0,NA
"2624",14816,5371890,"Tonasket city, Washington",1214,0,0,45,835,22,6,6,37,5371890,3,1,0,0,0,0,0,0,2,0,3,79,0.0946107784431138,0,NA,0,0,NA
"2625",14825,4801744,"Aledo city, Texas",4181,15,15,769,2498,279,27,18,187,4801744,2,1,0,0,0,0,0,0,1,0,2,1093,0.437550040032026,0.00358765845491509,1,0,0,NA
"2626",14826,4876864,"Weatherford city, Texas",30895,916,657,2863,20431,1450,281,100,1574,4876864,11,9,0,0,0,0,0,0,2,0,11,4694,0.229748910968626,0.0296488104871338,0.717248908296943,0,0,NA
"2627",14829,4809160,"Boerne city, Texas",15891,141,66,2837,10597,1062,275,231,472,4809160,3,1,2,1,2,1,1,2,1,0,3,4405,0.415683684061527,0.0088729469511044,0.468085106382979,0.000125857403561765,6.29287017808823e-05,0.5
"2628",14837,4857476,"Pilot Point city, Texas",4364,188,183,493,2806,35,54,25,95,4857476,3,3,1,0,1,0,0,0,0,0,3,607,0.21632216678546,0.0430797433547204,0.973404255319149,0.000229147571035747,0,0
"2629",14838,4817000,"Corpus Christi city, Texas",325780,13303,12489,30510,212180,11616,2837,2064,18420,4817000,57,6,7,2,5,2,1,3,35,0,57,47027,0.221637289094165,0.040834305359445,0.938810794557619,1.53477807109092e-05,6.13911228436368e-06,0.4
"2630",14852,4815364,"Cleburne city, Texas",30289,1321,1241,2343,19495,706,167,84,924,4815364,4,3,0,0,0,0,0,0,0,0,4,3300,0.169274172864837,0.0436131929083165,0.939439818319455,0,0,NA
"2631",14864,5179560,"Tuckahoe CDP, Virginia",48799,5050,5007,10791,33519,5035,1732,870,1836,5179560,1,1,0,0,0,0,0,0,0,0,1,18428,0.549777737999344,0.10348572716654,0.991485148514851,0,0,NA
"2632",14877,5166672,"Reston CDP, Virginia",61147,6345,6305,16065,44698,11157,1585,1941,2446,5166672,8,1,1,0,0,0,0,0,5,0,8,30748,0.687905499127478,0.103766333589546,0.993695823483058,0,0,NA
"2633",14879,5166928,"Richlands town, Virginia",5368,103,83,277,3848,230,44,14,217,5166928,1,1,0,0,0,0,0,0,0,0,1,565,0.146829521829522,0.0191877794336811,0.805825242718447,0,0,NA
"2634",14881,5106968,"Berryville town, Virginia",4324,382,348,442,2936,265,53,86,104,5106968,1,1,0,0,0,0,0,0,0,0,1,846,0.288147138964578,0.0883441258094357,0.910994764397906,0,0,NA
"2635",14882,5116512,"Chincoteague town, Virginia",2899,12,0,280,2413,273,53,62,87,5116512,1,1,0,0,0,0,0,0,0,0,1,668,0.276833816825528,0.00413935839944809,0,0,0,NA
"2636",14883,5161832,"Petersburg city, Virginia",31362,24044,23711,2531,21736,1387,191,194,1185,5161832,3,1,0,0,0,0,0,0,2,0,3,4303,0.197966507177033,0.766660289522352,0.986150390949925,0,0,NA
"2637",14887,5167000,"Richmond city, Virginia",226622,106193,102553,37147,157879,17377,4928,3126,20477,5167000,214,65,3,2,3,2,0,1,82,0,214,62578,0.396366837894844,0.468590869377201,0.965722787754372,1.32379027631916e-05,8.82526850879438e-06,0.666666666666667
"2638",14899,5109952,"Broadlands CDP, Virginia",13576,1290,1290,3474,8088,2077,325,129,563,5109952,1,1,0,0,0,0,0,0,0,0,1,6005,0.742457962413452,0.095020624631703,1,0,0,NA
"2639",14913,4570405,"Sumter city, South Carolina",39800,19350,18723,3593,24521,1924,216,160,2902,4570405,5,3,0,0,0,0,0,0,0,0,5,5893,0.240324619713715,0.486180904522613,0.967596899224806,0,0,NA
"2640",14917,4521985,"Easley city, South Carolina",20923,2652,2640,2400,14921,1038,175,166,677,4521985,1,1,0,0,0,0,0,0,0,0,1,3779,0.253267207291736,0.12675046599436,0.995475113122172,0,0,NA
"2641",14921,4530895,"Greenwood city, South Carolina",23269,10796,10121,2327,14366,647,122,142,2317,4530895,5,1,1,1,1,1,1,1,2,1,5,3238,0.22539328971182,0.463964931883622,0.937476843275287,4.29756328161932e-05,4.29756328161932e-05,1
"2642",14929,4514095,"Chester city, South Carolina",5408,3449,3357,295,3691,60,31,30,59,4514095,3,1,1,1,1,1,0,1,2,0,3,416,0.112706583581685,0.637758875739645,0.973325601623659,0.00018491124260355,0.00018491124260355,1
"2643",14941,4570270,"Summerville town, South Carolina",53037,11338,11252,6607,34881,2963,574,211,2307,4570270,9,3,0,0,0,0,0,0,2,0,9,10355,0.296866488919469,0.213775288949224,0.992414887987299,0,0,NA
"2644",14947,4723500,"Elizabethton city, Tennessee",13577,714,646,1134,9703,590,82,115,793,4723500,6,4,2,0,2,0,0,2,2,0,6,1921,0.197980006183655,0.0525889371731605,0.904761904761905,0.000147307947263755,0,0
"2645",14958,4714000,"Chattanooga city, Tennessee",179690,56348,54667,24383,125802,9467,2639,1269,11895,4714000,50,15,5,0,5,0,0,4,25,0,50,37758,0.300138312586445,0.313584506650342,0.970167530347129,2.78256998163504e-05,0,0
"2646",14963,4708280,"Brentwood city, Tennessee",42407,815,811,11793,26668,5636,1823,1049,1614,4708280,6,1,1,0,1,0,0,0,5,0,6,20301,0.761249437528124,0.019218525243474,0.995092024539877,2.35810125686797e-05,0,0
"2647",14966,4781080,"Winchester city, Tennessee",8706,814,762,945,6131,390,154,35,380,4781080,1,1,2,0,2,0,2,2,0,0,1,1524,0.248572826618822,0.0934987365035608,0.936117936117936,0.000229726625315874,0,0
"2648",14971,4733280,"Hendersonville city, Tennessee",57083,4685,4593,9811,39296,3693,765,636,2340,4733280,2,1,0,0,0,0,0,0,1,0,2,14905,0.37930069218241,0.0820734719618801,0.980362860192103,0,0,NA
"2649",14973,4715400,"Cleveland city, Tennessee",44595,3604,3396,4438,28680,1778,452,494,4814,4715400,6,1,0,0,0,0,0,0,3,0,6,7162,0.249721059972106,0.0808162350039242,0.942286348501665,0,0,NA
"2650",14979,4234144,"Hershey CDP, Pennsylvania",14654,392,368,2538,10816,1251,743,425,456,4234144,5,2,0,0,0,0,0,0,2,0,5,4957,0.458302514792899,0.0267503753241436,0.938775510204082,0,0,NA
"2651",14983,4281000,"Warren city, Pennsylvania",9191,55,44,1115,6896,475,79,64,195,4281000,3,2,1,0,1,0,0,0,1,0,3,1733,0.251305104408353,0.00598411489500598,0.8,0.000108802089000109,0,0
"2652",14991,4550695,"North Augusta city, South Carolina",22908,4259,4168,4365,16709,1207,326,243,802,4550695,2,1,0,0,0,0,0,0,1,0,2,6141,0.367526482733856,0.185917583376986,0.978633482038037,0,0,NA
"2653",15003,4530985,"Greer city, South Carolina",30854,5048,5009,4441,20574,1790,283,175,1199,4530985,2,1,0,0,0,0,0,0,1,0,2,6689,0.32511908233693,0.163609256498347,0.992274167987322,0,0,NA
"2654",15015,4516000,"Columbia city, South Carolina",133273,53033,44437,18622,76397,9775,3014,2082,19770,4516000,106,29,1,1,1,1,1,1,52,1,106,33493,0.438407267301072,0.397927562221905,0.837912243320197,7.50339528636708e-06,7.50339528636708e-06,1
"2655",15023,4566580,"Simpsonville city, South Carolina",22234,4841,4794,3522,15252,1599,115,127,658,4566580,5,1,1,0,1,0,0,1,3,0,5,5363,0.351626016260163,0.217729603310246,0.990291262135922,4.49761626338041e-05,0,0
"2656",15030,4574095,"Walhalla city, South Carolina",4370,539,497,259,3174,89,6,28,196,4574095,5,5,0,0,0,0,0,0,0,0,5,382,0.120352867044739,0.123340961098398,0.922077922077922,0,0,NA
"2657",15059,4227552,"Franklin Park borough, Pennsylvania",14589,376,376,3632,10035,2211,899,457,263,4227552,1,1,0,0,0,0,0,0,0,0,1,7199,0.717389138016941,0.0257728425526081,1,0,0,NA
"2658",15067,4216848,"Crafton borough, Pennsylvania",5838,382,382,953,4216,474,72,1,366,4216848,1,1,0,0,0,0,0,0,0,0,1,1500,0.355787476280835,0.065433367591641,1,0,0,NA
"2659",15069,4211152,"Canonsburg borough, Pennsylvania",8844,820,820,1067,6307,386,18,9,216,4211152,4,1,0,0,0,0,0,0,2,0,4,1480,0.234659901696528,0.0927182270465852,1,0,0,NA
"2660",15078,4607580,"Brookings city, South Dakota",24108,459,351,3363,11498,1106,203,598,6699,4607580,5,1,0,0,0,0,0,0,4,0,5,5270,0.458340580970604,0.0190393230462917,0.764705882352941,0,0,NA
"2661",15101,5667235,"Rock Springs city, Wyoming",23319,493,466,2462,14719,1028,296,147,1152,5667235,6,3,0,0,0,0,0,0,3,0,6,3933,0.267205652557918,0.0211415583858656,0.945233265720081,0,0,NA
"2662",15105,5669845,"Sheridan city, Wyoming",17844,86,64,2114,12355,1216,261,152,987,5669845,8,2,0,0,0,0,0,0,6,0,8,3743,0.302954269526508,0.00481954718672943,0.744186046511628,0,0,NA
"2663",15119,5666220,"Riverton city, Wyoming",10891,115,93,996,7416,358,90,1,501,5666220,5,1,3,0,3,0,1,3,3,0,5,1445,0.194848975188781,0.0105591773023597,0.808695652173913,0.000275456799191993,0,0
"2664",15123,5661580,"Pinedale town, Wyoming",1962,0,0,282,1421,39,4,0,20,5661580,11,2,0,0,0,0,0,0,9,0,11,325,0.228712174524982,0,NA,0,0,NA
"2665",15124,5613150,"Casper city, Wyoming",58446,840,811,6176,39096,2698,620,307,3423,5613150,22,7,4,0,3,0,0,1,11,0,22,9801,0.250690607734807,0.0143722410430141,0.96547619047619,5.13294322964788e-05,0,0
"2666",15127,5613900,"Cheyenne city, Wyoming",63607,1262,1231,8277,43982,3671,869,544,2655,5613900,31,3,1,0,1,0,0,1,15,0,31,13361,0.303783365922423,0.0198405835835678,0.975435816164818,1.57215400820664e-05,0,0
"2667",15131,5644760,"Lander city, Wyoming",7555,20,20,1192,5206,474,179,48,241,5644760,5,1,0,0,0,0,0,0,4,0,5,1893,0.363618901267768,0.00264725347452019,1,0,0,NA
"2668",15136,5631855,"Gillette city, Wyoming",32857,153,143,2623,20213,920,208,130,1098,5631855,4,1,0,0,0,0,0,0,3,0,4,3881,0.192005145203582,0.00465654198496515,0.934640522875817,0,0,NA
"2669",15145,5581250,"Twin Lakes village, Wisconsin",6107,20,20,510,4224,392,81,19,208,5581250,1,1,0,0,0,0,0,0,0,0,1,1002,0.237215909090909,0.00327493040772884,1,0,0,NA
"2670",15146,5521525,"Eagle Lake CDP, Wisconsin",1038,0,0,205,812,44,0,4,8,5521525,1,1,0,0,0,0,0,0,0,0,1,253,0.311576354679803,0,NA,0,0,NA
"2671",15147,5581775,"Union Grove village, Wisconsin",4963,108,98,559,3424,239,0,0,191,5581775,1,1,0,0,0,0,0,0,0,0,1,798,0.233060747663551,0.0217610316340923,0.907407407407407,0,0,NA
"2672",15161,2907318,"Boonville city, Missouri",8418,954,407,968,6231,262,47,18,308,2907318,2,1,0,0,0,0,0,0,1,0,2,1295,0.207831808698443,0.113328581610834,0.426624737945493,0,0,NA
"2673",15167,2978928,"West Plains city, Missouri",12233,19,0,1232,8080,546,175,169,538,2978928,9,2,0,0,0,0,0,0,7,0,9,2122,0.262623762376238,0.00155317583585384,0,0,0,NA
"2674",15179,3033775,"Hamilton city, Montana",4723,2,0,779,3503,324,0,28,79,3033775,7,3,0,0,0,0,0,0,2,0,7,1131,0.322866114758778,0.000423459665466864,0,0,0,NA
"2675",15185,3008950,"Bozeman city, Montana",46746,343,318,9432,26402,4167,705,1198,9881,3008950,49,8,1,0,1,0,0,0,35,0,49,15502,0.587152488447845,0.00733752620545073,0.927113702623907,2.13922046806144e-05,0,0
"2676",15192,3006550,"Billings city, Montana",109595,1123,1055,17990,74888,5478,1808,969,4391,3006550,43,7,7,0,6,0,0,5,22,0,43,26245,0.350456681978421,0.0102468178292805,0.939447907390917,5.47470231306173e-05,0,0
"2677",15200,3043375,"Lewistown city, Montana",5885,8,5,910,4225,172,65,0,121,3043375,1,1,0,0,0,0,0,0,0,0,1,1147,0.271479289940828,0.00135938827527613,0.625,0,0,NA
"2678",15212,3408110,"Brookdale CDP, New Jersey",9801,635,635,2196,6818,1215,249,141,456,3408110,7,4,0,0,0,0,0,0,2,0,7,3801,0.557494866529774,0.0647893072135496,1,0,0,NA
"2679",15213,3408140,"Brookfield CDP, New Jersey",822,0,0,180,822,11,0,13,0,3408140,1,1,0,0,0,0,0,0,0,0,1,204,0.248175182481752,0,NA,0,0,NA
"2680",15220,3427840,"Green Knoll CDP, New Jersey",6631,271,235,1410,4737,922,154,161,311,3427840,3,1,0,0,0,0,0,0,1,0,3,2647,0.558792484694955,0.0408686472628563,0.867158671586716,0,0,NA
"2681",15231,3428650,"Guttenberg town, New Jersey",11317,455,431,2018,8186,626,230,95,496,3428650,6,2,0,0,0,0,0,0,3,0,6,2969,0.362692401661373,0.0402050013254396,0.947252747252747,0,0,NA
"2682",15234,3431470,"Highland Park borough, New Jersey",13883,1668,1668,3239,9732,2029,459,1205,1008,3431470,19,3,0,0,0,0,0,0,14,0,19,6932,0.712289354706124,0.120146942303537,1,0,0,NA
"2683",15235,3445690,"Metuchen borough, New Jersey",14048,910,910,3044,10110,2262,512,497,352,3445690,6,2,0,0,0,0,0,0,4,0,6,6315,0.624629080118694,0.0647779043280182,1,0,0,NA
"2684",15265,3644149,"Macedon CDP, New York",1708,41,41,260,1345,108,45,4,40,3644149,1,1,0,0,0,0,0,0,0,0,1,417,0.31003717472119,0.0240046838407494,1,0,0,NA
"2685",15267,3680203,"West Haverstraw village, New York",10250,1855,1853,716,6588,355,97,20,724,3680203,2,1,0,0,0,0,0,0,0,0,2,1188,0.180327868852459,0.180975609756098,0.998921832884097,0,0,NA
"2686",15268,3949840,"Middletown city, Ohio",48621,5510,5399,3546,32580,1201,308,102,1798,3949840,10,5,0,0,0,0,0,0,3,0,10,5157,0.15828729281768,0.113325517780383,0.979854809437387,0,0,NA
"2687",15280,3905102,"Bellbrook city, Ohio",7212,141,141,1316,5215,939,111,109,286,3905102,2,1,0,0,0,0,0,0,1,0,2,2475,0.474592521572387,0.0195507487520799,1,0,0,NA
"2688",15285,3948790,"Medina city, Ohio",26095,829,667,4470,17511,1664,259,99,820,3948790,8,4,0,0,0,0,0,0,3,0,8,6492,0.370738393010108,0.0317685380341061,0.804583835946924,0,0,NA
"2689",15289,3910996,"Cambridge city, Ohio",10360,362,344,624,6838,254,53,25,415,3910996,2,1,0,0,0,0,0,0,0,0,2,956,0.139806961099737,0.0349420849420849,0.950276243093923,0,0,NA
"2690",15291,3947754,"Marion city, Ohio",36188,3482,1609,1621,25255,732,126,31,1752,3947754,8,3,0,0,0,0,0,0,2,0,8,2510,0.0993862601465056,0.096219741350724,0.462090752441126,0,0,NA
"2691",15302,3980892,"Warren city, Ohio",39307,10519,9509,2603,26530,830,158,110,1410,3980892,8,3,1,0,0,0,0,0,3,0,8,3701,0.13950245005654,0.267611366932099,0.903983268371518,0,0,NA
"2692",15303,3927776,"Forestville CDP, Ohio",10415,405,394,2108,7438,1288,270,311,334,3927776,2,1,0,0,0,0,0,0,1,0,2,3977,0.53468674374832,0.0388862217954873,0.97283950617284,0,0,NA
"2693",15307,3967468,"Riverside city, Ohio",25093,2525,2525,2227,16937,1273,199,88,1256,3967468,1,1,0,0,0,0,0,0,0,0,1,3787,0.223593316407864,0.100625672498306,1,0,0,NA
"2694",15308,3977504,"Trotwood city, Ohio",24375,16443,16172,1583,16950,918,62,76,827,3977504,2,1,1,0,1,0,0,1,0,0,2,2639,0.155693215339233,0.674584615384615,0.983518822599282,4.1025641025641e-05,0,0
"2695",15316,3965592,"Ravenna city, Ohio",11485,786,783,976,8105,428,13,79,646,3965592,2,1,0,0,0,0,0,0,1,0,2,1496,0.184577421344849,0.0684370918589464,0.99618320610687,0,0,NA
"2696",15323,3927048,"Findlay city, Ohio",41335,1069,1004,4881,27985,2245,394,148,2797,3927048,6,2,0,0,0,0,0,0,4,0,6,7668,0.274003930677148,0.0258618604088545,0.939195509822264,0,0,NA
"2697",15324,3958730,"Oregon city, Ohio",20017,447,386,1853,14502,839,229,82,695,3958730,4,3,0,0,0,0,0,0,0,0,4,3003,0.20707488622259,0.022331018634161,0.863534675615213,0,0,NA
"2698",15331,3949434,"Miamisburg city, Ohio",19993,485,463,2393,13988,912,183,98,626,3949434,2,2,0,0,0,0,0,0,0,0,2,3586,0.256362596511295,0.0242584904716651,0.954639175257732,0,0,NA
"2699",15336,3909792,"Bryan city, Ohio",8251,62,57,500,5870,282,69,27,97,3909792,2,1,0,0,0,0,0,0,1,0,2,878,0.149574105621806,0.0075142406980972,0.919354838709677,0,0,NA
"2700",15351,3973670,"South Point village, Ohio",3481,136,136,359,2419,64,23,15,220,3973670,2,1,0,0,0,0,0,0,1,0,2,461,0.190574617610583,0.039069232979029,1,0,0,NA
"2701",15352,3936610,"Huber Heights city, Ohio",40006,6450,6434,3857,26394,2095,203,167,2291,3936610,1,1,0,0,0,0,0,0,0,0,1,6322,0.239524134272941,0.161225816127581,0.997519379844961,0,0,NA
"2702",15366,3964150,"Port Clinton city, Ohio",6197,285,268,455,4361,239,12,9,125,3964150,2,1,0,0,0,0,0,0,1,0,2,715,0.163953221738133,0.0459899951589479,0.940350877192982,0,0,NA
"2703",15370,3954334,"New Carlisle city, Ohio",5584,10,0,564,3596,157,24,12,136,3954334,1,1,0,0,0,0,0,0,0,0,1,757,0.210511679644049,0.00179083094555874,0,0,0,NA
"2704",15374,3941664,"Lakewood city, Ohio",50259,2810,2753,10634,36706,4535,1336,551,2384,3941664,6,2,0,0,0,0,0,0,1,0,6,17056,0.464665177355201,0.0559103842097933,0.979715302491103,0,0,NA
"2705",15377,3961000,"Parma city, Ohio",79091,2851,2642,8727,57460,2953,514,290,4014,3961000,3,1,1,0,0,0,0,0,1,0,3,12484,0.217264183780021,0.0360470850033506,0.926692388635566,0,0,NA
"2706",15382,3944856,"Lorain city, Ohio",63801,11355,11218,3555,41622,1362,292,91,2844,3944856,12,5,0,0,0,0,0,0,3,0,12,5300,0.127336504733074,0.177975266845347,0.987934830471158,0,0,NA
"2707",15383,3956966,"North Ridgeville city, Ohio",33427,754,732,5035,23950,2070,339,252,1367,3956966,2,1,0,0,0,0,0,0,1,0,2,7696,0.32133611691023,0.0225566159092949,0.970822281167109,0,0,NA
"2708",15392,3928826,"Fremont city, Ohio",16073,1277,1260,948,10601,404,37,10,725,3928826,3,2,0,0,0,0,0,0,1,0,3,1399,0.131968682199792,0.0794500093324208,0.986687548942835,0,0,NA
"2709",15413,4807000,"Beaumont city, Texas",118151,55386,53214,12022,75668,4502,1090,940,6826,4807000,10,3,2,1,2,1,0,2,4,0,10,18554,0.245202727705239,0.468773010808203,0.96078431372549,1.69274910919078e-05,8.46374554595391e-06,0.5
"2710",15414,4876000,"Waco city, Texas",135858,28798,27109,11778,75859,4871,1046,1183,19044,4876000,23,3,3,1,3,1,0,2,17,0,23,18878,0.248856431010164,0.211971322999014,0.941350093756511,2.20818796095924e-05,7.36062653653079e-06,0.333333333333333
"2711",15447,5174916,"Stafford Courthouse CDP, Virginia",4252,876,485,446,3017,193,10,33,145,5174916,7,2,0,0,0,0,0,0,5,0,7,682,0.226052369903878,0.206020696142992,0.55365296803653,0,0,NA
"2712",15448,5175376,"Sterling CDP, Virginia",30271,2583,2583,4713,19905,2145,308,266,1469,5175376,14,1,0,0,0,0,0,0,12,0,14,7432,0.373373524240141,0.0853291929569555,1,0,0,NA
"2713",15461,4843432,"Lolita CDP, Texas",619,0,0,92,393,0,0,0,0,4843432,1,1,0,0,0,0,0,0,0,0,1,92,0.234096692111959,0,NA,0,0,NA
"2714",15467,4870208,"Stephenville city, Texas",20603,726,456,2333,10140,714,151,124,5307,4870208,4,2,0,0,0,0,0,0,1,0,4,3322,0.327613412228797,0.0352375867592098,0.628099173553719,0,0,NA
"2715",15469,4827420,"Freeport city, Texas",12147,1866,1863,372,6193,58,0,9,169,4827420,2,1,0,0,0,0,0,0,0,0,2,439,0.0708864847408364,0.153618177327735,0.998392282958199,0,0,NA
"2716",15470,4813108,"Carthage city, Texas",6535,1643,1548,704,4059,119,65,0,478,4813108,1,1,0,0,0,0,0,0,0,0,1,888,0.218773096821877,0.25141545524101,0.942178940961656,0,0,NA
"2717",15476,4804000,"Arlington city, Texas",395477,89957,88690,51308,249392,18399,2961,2958,27885,4804000,21,10,10,5,10,5,1,8,9,0,21,75626,0.303241483287355,0.227464555460874,0.985915492957746,2.52859205465805e-05,1.26429602732902e-05,0.5
"2718",15477,4838632,"Keller city, Texas",46813,902,893,11395,30978,4788,767,555,1841,4838632,4,2,0,0,0,0,0,0,2,0,4,17505,0.565078442765834,0.0192681520090573,0.990022172949002,0,0,NA
"2719",15481,4869032,"Southlake city, Texas",31292,539,539,7891,19861,3875,1595,485,876,4869032,5,2,0,0,0,0,0,0,2,0,5,13846,0.697145158854035,0.0172248498018663,1,0,0,NA
"2720",15486,4845744,"McKinney city, Texas",182055,21611,21369,37243,115774,13826,2617,1176,7400,4845744,16,6,0,0,0,0,0,0,10,0,16,54862,0.47387150828338,0.118705885584027,0.988801998982,0,0,NA
"2721",15496,4822660,"Edinburg city, Texas",95847,1731,1160,9457,54411,4386,541,694,8174,4822660,7,2,2,0,2,0,0,1,4,0,7,15078,0.277113083751447,0.0180600331778772,0.670132871172733,2.08665894602857e-05,0,0
"2722",15518,5446636,"Lewisburg city, West Virginia",3886,282,282,813,2971,277,179,58,73,5446636,7,1,0,0,0,0,0,0,5,0,7,1327,0.446650959272972,0.0725681935151827,1,0,0,NA
"2723",15521,5468596,"Ripley city, West Virginia",3183,0,0,329,2460,146,34,20,155,5468596,1,1,0,0,0,0,0,0,0,0,1,529,0.215040650406504,0,NA,0,0,NA
"2724",15523,5486452,"Wheeling city, West Virginia",27062,1554,1511,3416,19532,1799,500,282,1349,5486452,10,1,0,0,0,0,0,0,6,0,10,5997,0.307034609870981,0.0574236937403,0.972329472329472,0,0,NA
"2725",15529,5475292,"South Charleston city, West Virginia",12475,1052,1051,1726,8969,982,205,145,472,5475292,2,1,0,0,0,0,0,0,0,0,2,3058,0.340952168580667,0.0843286573146293,0.999049429657795,0,0,NA
"2726",15531,5465692,"Princeton city, West Virginia",5831,362,362,491,4079,201,6,21,132,5465692,4,1,2,0,2,0,0,0,1,0,4,719,0.176268693307183,0.0620819756474018,1,0.00034299434059338,0,0
"2727",15532,5414610,"Charles Town city, West Virginia",5943,666,666,830,3983,430,78,65,188,5414610,8,1,0,0,0,0,0,0,4,0,8,1403,0.35224704996234,0.112064613831398,1,0,0,NA
"2728",15534,5485156,"Weirton city, West Virginia",18670,524,519,1834,13708,742,296,79,705,5485156,3,1,0,0,0,0,0,0,0,0,3,2951,0.215275751386052,0.0280664167113016,0.990458015267176,0,0,NA
"2729",15545,5408524,"Bluefield city, West Virginia",9889,2623,2600,1259,7371,469,65,34,289,5408524,2,1,0,0,0,0,0,0,1,0,2,1827,0.247863247863248,0.265244210739205,0.99123141441098,0,0,NA
