"","City","VictimsCount"
"1953","Lawrenceburg, IN",2
"1954","Lawrenceburg, KY",1
"1955","Lawrenceville, GA",3
"1956","Lawson, MO",1
"1957","Lawtey, FL",1
"1958","Lawton, OK",5
"1959","Layton, UT",2
"1960","Lead, SD",1
"1961","Leadwood, MO",1
"1962","League City, TX",6
"1963","Leander, TX",1
"1964","Leavenworth, KS",1
"1965","Lebanon, OR",1
"1966","Lebanon, PA",1
"1967","Lebanon, TN",1
"1968","Lebec, CA",1
"1969","Leeds, AL",1
"1970","Leesburg, FL",2
"1971","Leesville, SC",1
"1972","Lehigh Acres, FL",3
"1973","Leicester, MA",1
"1974","Leicester, NC",1
"1975","Leitchfield, KY",2
"1976","Leland, NC",2
"1977","Lemon Grove, CA",1
"1978","Lemoore, CA",1
"1979","Lena, IL",1
"1980","Lenexa, KS",2
"1981","Lennox, CA",1
"1982","Lenoir City, TN",1
"1983","Lenoir, NC",6
"1984","Leominster, MA",1
"1985","Leslie, AR",2
"1986","Lewes, DE",1
"1987","Lewisburg, KY",1
"1988","Lewisburg, TN",1
"1989","Lewisburg, WV",1
"1990","Lewiston, ID",1
"1991","Lewistown, IL",1
"1992","Lewistown, PA",1
"1993","Lewisville, TX",2
"1994","Lexington Park, MD",1
"1995","Lexington, IL",1
"1996","Lexington, KY",4
"1997","Lexington, MA",1
"1998","Lexington, MS",1
"1999","Lexington, NC",1
"2000","Lexington, SC",5
"2001","Lexington, TN",1
"2002","Lexington, VA",2
"2003","Liberty Township, MN",1
"2004","Liberty Township, OH",1
"2005","Liberty, MO",2
"2006","Liberty, NC",1
"2007","Ligonier Township, PA",1
"2008","Lihue, HI",1
"2009","Lilburn, GA",1
"2010","Lilesville, NC",1
"2011","Lillington, NC",1
"2012","Lily, KY",1
"2013","Lima, OH",2
"2014","Limerick, ME",1
"2015","Lincoln City, OR",2
"2016","Lincoln, AR",1
"2017","Lincoln, IL",1
"2018","Lincoln, NE",9
"2019","Lincolnton , NC",4
"2020","Lindale, TX",2
"2021","Linthicum Heights, MD",1
"2022","Linwood, NC",1
"2023","Linwood, PA",1
"2024","Litchfield, IL",1
"2025","Lithia Springs, GA",3
"2026","Lithonia, GA",3
"2027","Littcarr , KY",1
"2028","Little Egg Harbor Township, NJ",1
"2029","Little Elm, TX",1
"2030","Little Mountain, SC",1
"2031","Little Orleans, MD",1
"2032","Little Rock, AR",15
"2033","Littlefield, TX",1
"2034","Littlerock, CA",1
"2035","Littleton, CO",4
"2036","Live Oak, CA",1
"2037","Live Oak, FL",1
"2038","Livermore, CA",1
"2039","Livingston, TN",1
"2040","Livingston, TX",1
"2041","Livonia, MI",1
"2042","Lizella, GA",1
"2043","Llano, TX",1
"2044","Lockwood, MO",1
"2045","Locust Grove, GA",1
"2046","Locust Grove, OK",1
"2047","Locust, NC",1
"2048","Lodi, CA",3
"2049","Logan, NM",1
"2050","Logan, UT",2
"2051","Logansport, IN",1
"2052","Loganville, GA",4
"2053","Loma Linda, CA",2
"2054","Loma, CO",1
"2055","Lombard, IL",1
"2056","Lompoc, CA",3
"2057","London, KY",2
"2058","London, OH",1
"2059","Lone Tree, CO",3
"2060","Long Beach, CA",22
"2061","Long Beach, MS",1
"2062","Long Branch, NJ",1
"2063","Longmont, CO",2
"2064","Longs, SC",1
"2065","Longview, TX",9
"2066","Longview, WA",4
"2067","Longwood, FL",1
"2068","Lonoke, AR",1
"2069","Loon Lake, WA",1
"2070","Lorain, OH",3
"2071","Lore City, OH",1
"2072","Lorena, TX",1
"2073","Los Alamitos, CA",1
"2074","Los Angeles , CA",118
"2075","Los Banos, CA",3
"2076","Los Lunas, NM",5
"2077","Lost Hills, CA",1
"2078","Louisville , CO",1
"2079","Louisville , GA",1
"2080","Louisville , KY",37
"2081","Lovejoy, GA",1
"2082","Loveland, CO",3
"2083","Lovelock, NV",1
"2084","Lovington, NM",1
"2085","Loxahatchee, FL",1
"2086","Loxley, AL",2
"2087","Loyal, WI",1
"2088","Lubbock, TX",12
"2089","Lucedale, MS",2
"2090","Lucerne Valley, CA",2
"2091","Lucerne, CA",1
"2092","Ludington, MI",1
"2093","Ludlow, KY",1
"2094","Ludlow, ME",1
"2095","Ludowici, GA",1
"2096","Lufkin, TX",6
"2097","Lukachukai, AZ",1
"2098","Lumberton, NC",3
"2099","Lumberton, TX",1
"2100","Lumpkin, GA",1
"2101","Luray, VA",1
"2102","Luxora, AR",1
"2103","Lyerly, GA",1
"2104","Lynchburg, VA",3
"2105","Lynn, IN",1
"2106","Lynn, MA",4
"2107","Lynnwood, WA",1
"2108","Lynwood, CA",6
"2109","Lyons, IL",1
"2110","Mabank, TX",2
"2111","Mableton, GA",4
"2112","Mackinaw, IL",1
"2113","Macomb, IL",1
"2114","Macon, GA",2
"2115","Mad River, CA",1
"2116","Madera, CA",2
"2117","Madison Heights, MI",1
"2118","Madison, AL",1
"2119","Madison, ME",1
"2120","Madison, OH",1
"2121","Madison, TN",1
"2122","Madison, WI",5
"2123","Madisonville , KY",1
"2124","Madisonville , OH",1
"2125","Madisonville , TN",3
"2126","Madras, GA",1
"2127","Magna, UT",3
"2128","Magnolia, AR",1
"2129","Magnolia, DE",1
"2130","Magnolia, TX",2
"2131","Mahoning Township, PA",1
"2132","Maiden, NC",1
"2133","Makaha, HI",1
"2134","Malden, WV",1
"2135","Malone, NY",1
"2136","Malta, MT",1
"2137","Malvern, AR",3
"2138","Malvern, PA",1
"2139","Manassas, VA",1
"2140","Manchester Township, NJ",1
"2141","Manchester, IL",1
"2142","Manchester, NH",6
"2143","Mancos, CO",1
"2144","Mandeville, LA",2
"2145","Manhattan, KS",1
"2146","Manheim, PA",1
"2147","Manila, AR",1
"2148","Manistee, MI",1
"2149","Manitou Springs, CO",1
"2150","Mankato, MN",3
"2151","Manlius, NY",1
"2152","Manor, TX",1
"2153","Mansfield, OH",4
"2154","Manteo, NC",1
"2155","Mantoloking, NJ",1
"2156","Mapleton, ND",1
"2157","Marana, AZ",3
"2158","Marengo, IN",1
"2159","Margate, FL",2
"2160","Marianna, FL",1
"2161","Maricopa, AZ",3
"2162","Marietta, GA",6
"2163","Marietta, OK",1
"2164","Marietta, SC",1
"2165","Marina, CA",1
"2166","Marinette, WI",1
"2167","Marion, AR",1
"2168","Marion, IL",1
"2169","Marion, IN",5
"2170","Marion, NC",1
"2171","Marion, SC",1
"2172","Marion, TX",1
"2173","Marion, VA",1
"2174","Mariposa, CA",2
"2175","Markham, IL",1
"2176","Marlinton, WV",1
"2177","Marrero, LA",2
"2178","Marriott-Slaterville, UT",1
"2179","Marshall, AR",1
"2180","Marshall, MI",1
"2181","Marshall, MN",1
"2182","Marshall, TX",1
"2183","Marshalltown, IA",1
"2184","Martha Lake, WA",1
"2185","Martin, TN",1
"2186","Martinez, CA",1
"2187","Martinsburg, MO",1
"2188","Martinsburg, WV",1
"2189","Martinsville, VA",1
"2190","Maryland Heights, MO",2
"2191","Marysville, CA",3
"2192","Marysville, OH",1
"2193","Marysville, WA",1
"2194","Maryville, TN",2
"2195","Masaryktown, FL",2
"2196","Mascotte, FL",1
"2197","Mashantucket, CT",1
"2198","Mason, OH",1
"2199","Masontown, PA",1
"2200","Massapequa Park, NY",1
"2201","Massapequa, NY",1
"2202","Massillon, OH",1
"2203","Mathiston, MS",1
"2204","Matteson Township, MI",1
"2205","Maumelle, AR",1
"2206","Maury, NC",1
"2207","Maybee, MI",1
"2208","Mayfield, KY",2
"2209","Mayflower, AR",1
"2210","Maysel, WV",1
"2211","Maywood, CA",1
"2212","Maywood, IL",1
"2213","McAlester, OK",2
"2214","McAllen, TX",2
"2215","McBee, SC",1
"2216","McCamey, TX",1
"2217","McCammon, ID",1
"2218","McComb, MS",1
"2219","McCormick, SC",1
"2220","McDonald, TN",1
"2221","Mcdonough, GA",1
"2222","McHenry, MS",1
"2223","McKee, KY",1
"2224","McKinleyville, CA",1
"2225","McKinney, TX",5
"2226","McLean, VA",1
"2227","McMinnville, OR",2
"2228","McNary, AZ",1
"2229","McPherson, KS",2
"2230","McRae, AR",1
"2231","Mead, CO",1
"2232","Meadow Bridge, WV",1
"2233","Meadow Vista, CA",1
"2234","Meadowbrook, CA",1
"2235","Medford, NY",1
"2236","Medford, OR",3
"2237","Medicine Lodge, KS",1
"2238","Medina, OH",2
"2239","Melba, ID",1
"2240","Melbourne Beach, FL",1
"2241","Melbourne, FL",5
"2242","Memphis, IN",1
"2243","Memphis, TN",33
"2244","Mena, AR",2
"2245","Menagers Dam, AZ",1
"2246","Menallen Township, PA",1
"2247","Menasha, WI",1
"2248","Mendenhall, MS",1
"2249","Mendota Heights, MN",1
"2250","Menifee, CA",3
"2251","Menlo Park, CA",1
"2252","Menomonie, WI",2
"2253","Mequon, WI",1
"2254","Merced, CA",4
"2255","Meridian, ID",3
"2256","Meridian, MS",6
"2257","Merrill, WI",1
"2258","Merrillville, IN",1
"2259","Mesa, AZ",28
"2260","Mesa, WA",1
"2261","Mescalero Apache Reservation, NM",1
"2262","Mesquite, TX",3
"2263","Metairie, LA",8
"2264","Metropolis, IL",1
"2265","Mexia, TX",1
"2266","Mexico, ME",1
"2267","Miami Beach, FL",5
"2268","Miami Gardens, FL",4
"2269","Miami Lakes, FL",2
"2270","Miami Springs, FL",2
"2271","Miami, FL",39
"2272","Miami, OK",2
"2273","Miamisburg, OH",1
"2274","Micanopy, FL",1
"2275","Middle Smithfield Township, PA",1
"2276","Middleburg, FL",1
"2277","Middleburg, OH",1
"2278","Middlefield, OH",1
"2279","Middlesboro, KY",1
"2280","Middleton, ID",1
"2281","Middleton, WI",1
"2282","Middletown, NJ",1
"2283","Middletown, NY",1
"2284","Middletown, OH",2
"2285","Middleway, WV",1
"2286","Midland City, AL",1
"2287","Midland, MI",1
"2288","Midland, PA",1
"2289","Midland, TX",11
"2290","Midlothian, TX",2
"2291","Midvale, UT",1
"2292","Midway City, CA",1
"2293","Midwest City, OK",3
"2294","Mifflinville, PA",1
"2295","Milcreek, UT",1
"2296","Milford, CT",1
"2297","Milford, MA",1
"2298","Milford, OH",1
"2299","Mililani, HI",1
"2300","Millbrook, AL",1
"2301","Millcreek, UT",1
"2302","Millington, TN",1
"2303","Mills River, NC",1
"2304","Millston, WI",1
"2305","Millville, NJ",1
"2306","Milpitas, CA",3
"2307","Milton, FL",1
"2308","Milwaukee, WI",19
"2309","Milwaukie, OR",1
"2310","Mineola, TX",1
"2311","Mineral City, OH",1
"2312","Mineral, VA",1
"2313","Minneapolis, MN",12
"2314","Minnetonka, MN",2
"2315","Minot, ME",1
"2316","Minot, ND",1
"2317","Miramar Beach, FL",1
"2318","Miramar, FL",3
"2319","Mishawaka, IN",1
"2320","Mission, KS",1
"2321","Mission, TX",4
"2322","Missoula, MT",5
"2323","Missouri City, TX",5
"2324","Mitchell, IN",1
"2325","Mitchell, SD",2
"2326","Moapa Valley, NV",1
"2327","Mobile, AL",8
"2328","Mocksville, NC",1
"2329","Modesto, CA",10
"2330","Mojave, CA",2
"2331","Molalla, OR",1
"2332","Molena, GA",1
"2333","Monahans, TX",1
"2334","Moncks Corner, SC",2
"2335","Monette, AR",1
"2336","Monon, IN",2
"2337","Monongahela, PA",1
"2338","Monroe, GA",4
"2339","Monroe, LA",5
"2340","Monroe, MI",1
"2341","Monroe, NC",1
"2342","Monroe, WI",1
"2343","Monroeville, AL",1
"2344","Monroeville, PA",1
"2345","Montague, CA",1
"2346","Montclair, CA",1
"2347","Montclair, VA",1
"2348","Monte Vista, CO",1
"2349","Monteagle, TN",1
"2350","Montebello, CA",2
"2351","Montegut, LA",1
"2352","Monterey Park, CA",1
"2353","Monterey, CA",1
"2354","Montesano, WA",1
"2355","Montezuma Creek, UT",1
"2356","Montgomery, AL",5
"2357","Montgomery, IN",1
"2358","Monticello, KY",3
"2359","Montpelier, VT",1
"2360","Montville, NJ",1
"2361","Monument, CO",2
"2362","Moon, PA",1
"2363","Moore, OK",1
"2364","Mooresville, NC",2
"2365","Moorland, IA",1
"2366","Mora, MN",1
"2367","Moraine, OH",2
"2368","Morehead, KY",2
"2369","Morenci, AZ",2
"2370","Moreno Valley, CA",3
"2371","Morganton, NC",1
"2372","Morgantown, NC",1
"2373","Morgantown, WV",5
"2374","Moriarty, NM",2
"2375","Morongo Valley, CA",2
"2376","Morris Township, NJ",1
"2377","Morris, IL",1
"2378","Morrison, IL",1
"2379","Morristown, TN",4
"2380","Morrow, GA",2
"2381","Morse, WI",1
"2382","Morton, MS",1
"2383","Morton, TX",1
"2384","Moscow, TN",1
"2385","Moses Lake, WA",1
"2386","Moss Point, MS",2
"2387","Mott, ND",1
"2388","Moulton, AL",1
"2389","Moultrie, GA",2
"2390","Moundridge, KS",1
"2391","Mounds View, MN",1
"2392","Mounds, OK",1
"2393","Mount Airy, MD",1
"2394","Mount Airy, NC",2
"2395","Mount Carmel, IL",1
"2396","Mount Horeb, WI",1
"2397","Mount Pleasant, PA",1
"2398","Mount Pleasant, TN",1
"2399","Mount Pleasant, TX",1
"2400","Mount Vernon, OH",3
"2401","Mountain City, TN",2
"2402","Mountain Grove, MO",1
"2403","Mountain Home, ID",1
"2404","Mountain Home, NC",1
"2405","Mountain Home, TX",1
"2406","Mountain Pine, AR",1
"2407","Mountain View, HI",1
"2408","Mountain View, MO",1
"2409","Mountain View, NC",1
"2410","Mt Airy, GA",1
"2411","Mt Hope, WV",1
"2412","Mt. Pleasant, PA",1
"2413","Mt. Shasta, CA",3
"2414","Mt. Vernon, IL",1
"2415","Muenster, TX",1
"2416","Mukilteo, WA",1
"2417","Mulberry, FL",1
"2418","Muldrow, OK",1
"2419","Mulliken, MI",1
"2420","Muncie, IN",5
"2421","Munising Township, MI",1
"2422","Munster, IN",1
"2423","Murfreesboro, TN",3
"2424","Murphy, ID",1
"2425","Murray, KY",1
"2426","Murray, UT",1
"2427","Murrieta, CA",2
"2428","Muscle Shoals, AL",3
"2429","Muscoy, CA",1
"2430","Muskegon, MI",1
"2431","Muskogee, OK",4
"2432","Mustang, OK",1
"2433","Myerstown, PA",1
"2434","Myrtle Beach, SC",7
"2435","Myrtle Creek, OR",1
"2436","Myrtle, MS",1
"2437","Naalehu, HI",1
"2438","Nacogdoches, TX",2
"2439","Nakina, NC",1
"2440","Nampa, ID",5
"2441","Nanticoke, PA",1
"2442","Napa, CA",4
"2443","Naperville, IL",1
"2444","Naples, FL",1
"2445","Naples, ME",1
"2446","Napoleonville, LA",1
"2447","Naranja, FL",1
"2448","Nashua, NH",2
"2449","Nashville, IN",1
"2450","Nashville, TN",23
"2451","Natchez, MS",1
"2452","Natchitoches, LA",3
"2453","National City, CA",2
"2454","Navarre, FL",2
"2455","Nebo, NC",1
"2456","Nederland, TX",1
"2457","Needham, IN",1
"2458","Needles, CA",1
"2459","Neelyville, MO",1
"2460","Neenah, WI",1
"2461","Neillsville, WI",1
"2462","Nekimi, WI",1
"2463","Neosho, MO",1
"2464","Nephi, UT",1
"2465","Nettleton, MS",1
"2466","Nevada, MO",1
"2467","New Albany, IN",1
"2468","New Alexandria, PA",1
"2469","New Auburn, MN",1
"2470","New Berlin, WI",1
"2471","New Bern, NC",2
"2472","New Boston, TX",1
"2473","New Britain, CT",1
"2474","New Brunswick, NJ",1
"2475","New Carrollton, MD",1
"2476","New Castle, IN",3
"2477","New Castle, PA",1
"2478","New Castle, VA",1
"2479","New City, NY",1
"2480","New Cordell, OK",1
"2481","New Haven, CT",1
"2482","New Haven, IN",1
"2483","New Hope, MN",1
"2484","New Iberia, LA",1
"2485","New Kensington, PA",1
"2486","New Lisbon, IN",1
"2487","New Llano, LA",1
"2488","New London, WI",1
"2489","New Market, TN",1
"2490","New Milford, CT",1
"2491","New Orleans, LA",11
"2492","New Paltz, NY",1
"2493","New Pittsburg, IN",1
"2494","New Port Richey, FL",3
"2495","New Rochelle, NY",3
"2496","New Salem, ND",1
"2497","New Smyrna Beach, FL",1
"2498","New Straitsville, OH",1
"2499","New York, NY",45
"2500","Newark, CA",4
"2501","Newark, DE",1
"2502","Newark, NJ",9
"2503","Newberry, FL",1
"2504","Newburgh, NY",1
"2505","Newman Lake, WA",1
"2506","Newman, CA",1
"2507","Newnan, GA",2
"2508","Newport Beach, CA",2
"2509","Newport News, VA",7
"2510","Newport, ME",1
"2511","Newport, TN",2
"2512","Newton, KS",2
"2513","Newton, NC",2
"2514","Newton, NH",1
"2515","Niagara Falls, NY",1
"2516","Niagara, NY",1
"2517","Niangua, MO",1
"2518","Niceville, FL",1
"2519","Nicholasville, KY",1
"2520","Nicholls, GA",1
"2521","Nikolaevsk, AK",1
"2522","Niles, MI",1
"2523","Niles, OH",1
"2524","Nipomo, CA",1
"2525","Nitro, WV",1
"2526","nixon, NV",1
"2527","Nocona, TX",1
"2528","Nogales, AZ",3
"2529","Nokomis, FL",1
"2530","Norco, CA",4
"2531","Norcross, GA",5
"2532","Norfolk, VA",14
"2533","Normal, IL",1
"2534","Norman, OK",4
"2535","North Aurora, IL",2
"2536","North Bend, WA",1
"2537","North Bergen, NJ",1
"2538","North Branch, MN",1
"2539","North Charleston, SC",3
"2540","North East, MD",2
"2541","North Fort Myers, FL",2
"2542","North Highlands, CA",2
"2543","North Hollywood, CA",1
"2544","North Knobs, NC",1
"2545","North Las Vegas, NV",19
"2546","North Lauderdale, FL",2
"2547","North Liberty, IA",1
"2548","North Little Rock, AR",7
"2549","North Miami Beach, FL",2
"2550","North Miami, FL",3
"2551","North Middleton Township, PA",1
"2552","North Ogden, UT",1
"2553","North Olmsted, OH",1
"2554","North Platte, NE",1
"2555","North Pole, AK",1
"2556","North Port, FL",4
"2557","North Richland Hills, TX",1
"2558","North Ridgeville, OH",1
"2559","North Riverside, IL",2
"2560","North Royalton, OH",1
"2561","North Vernon, IN",2
"2562","Northampton, PA",1
"2563","Northglenn, CO",4
"2564","Northridge, OH",1
"2565","Northville, NY",1
"2566","Northwood, NH",1
"2567","Northwood, OH",1
"2568","Norwalk, CA",2
"2569","Norwalk, CT",1
"2570","Norwich Township, MI",1
"2571","Norwich, CT",1
"2572","Nutter Fort, WV",1
"2573","Nyssa, OR",1
"2574","O'Fallon, MO",4
"2575","Oak Forest, IL",1
"2576","Oak Grove, OR",1
"2577","Oak Harbor, WA",2
"2578","Oak Hill, WV",1
"2579","Oak Park, CA",1
"2580","Oak Ridge, TN",1
"2581","Oak Ridge, TX",1
"2582","Oak View, CA",2
"2583","Oakdale, CT",1
"2584","Oakland, CA",14
"2585","Oakland, TN",1
"2586","Oakley, CA",1
"2587","Oaks, OK",1
"2588","Oakville, MO",1
"2589","Oberlin, KS",1
"2590","Ocala, FL",7
"2591","Oceanside, CA",2
"2592","Oceanside, NY",1
"2593","Odenville, AL",2
"2594","Odessa, MO",1
"2595","Odessa, TX",9
"2596","Ogden, UT",11
"2597","Ohatchee, AL",2
"2598","Oil Springs, KY",1
"2599","Oildale, CA",2
"2600","Okarche, OK",1
"2601","Okeechobee, FL",1
"2602","Oklahoma City , OK",44
"2603","Okmulgee, OK",3
"2604","Olathe, KS",5
"2605","Old Bridge, NJ",2
"2606","Old Fields, WV",1
"2607","Old Forge, PA",1
"2608","Old Orchard Beach, ME",1
"2609","Old Saybrook, CT",1
"2610","Old Town, ME",1
"2611","Olive Branch, MS",1
"2612","Olive Hill, KY",1
"2613","Olivehurst, CA",2
"2614","Olivia, MN",1
"2615","Olympia, WA",3
"2616","Olympic Valley, CA",2
"2617","Omaha , NE",19
"2618","Ona, WV",1
"2619","Onalaska, TX",1
"2620","Onamia, MN",1
"2621","Ontario, CA",6
"2622","Ontario, OR",1
"2623","Onyx, CA",1
"2624","Ooltewah, TN",2
"2625","Opelika, AL",3
"2626","Opp, AL",2
"2627","Orange City, FL",1
"2628","Orange Park, FL",3
"2629","Orange Springs, FL",1
"2630","Orange, CA",1
"2631","Orange, MA",1
"2632","Orange, VT",1
"2633","Orangefield, TX",1
"2634","Orchard Park, NY",1
"2635","Orcutt, CA",2
"2636","Oregon City, OR",1
"2637","Oregon House, CA",2
"2638","Orem, UT",1
"2639","Orlando, FL",32
"2640","Orlando, WV",1
"2641","Orleans, MI",1
"2642","Ormond Beach, FL",2
"2643","Orofino, ID",1
"2644","Orosi, CA",1
"2645","Oroville, CA",4
"2646","Orrington, ME",1
"2647","Orting, WA",1
"2648","Orwell, OH",1
"2649","Osceola, AR",1
"2650","Oshkosh, WI",2
"2651","Osteen, FL",1
"2652","Othello, WA",1
"2653","Otsego, MN",1
"2654","Otto Township, MI",1
"2655","Ottumwa, IA",1
"2656","Overland Park, KS",2
"2657","Owasso, OK",2
"2658","Owensboro, KY",3
"2659","Owingsville, KY",1
"2660","Oxford, AL",3
"2661","Oxford, MA",1
"2662","Oxford, MS",3
"2663","Oxnard, CA",3
"2664","Ozark, AL",3
"2665","Ozark, AR",1
"2666","Ozark, MO",3
"2667","Pacheco, CA",1
"2668","Pacifica, CA",2
"2669","Pacoima, CA",1
"2670","Pacolet, SC",1
"2671","Paducah, KY",2
"2672","Pahoa, HI",1
"2673","Pahrump, NV",5
"2674","Painesville, OH",1
"2675","Pajaro, CA",1
"2676","Palacios, TX",1
"2677","Palatine, IL",1
"2678","Palatka, FL",1
"2679","Palestine, TX",2
"2680","Palm Bay, FL",7
"2681","Palm Beach Gardens, FL",2
"2682","Palm Beach, FL",1
"2683","Palm City, FL",2
"2684","Palm Harbor, FL",1
"2685","Palm Springs, CA",1
"2686","Palmdale, CA",5
"2687","Palmetto, FL",2
"2688","Palmhurst, TX",1
"2689","Palmyra, IN",1
"2690","Palmyra, PA",1
"2691","Palo Alto, CA",1
"2692","Palos Hills, IL",1
"2693","Pana, IL",2
"2694","Panama City Beach, FL",2
"2695","Panama City, FL",3
"2696","Panhandle, TX",1
"2697","Panorama City, CA",1
"2698","Paradise Valley, AZ",1
"2699","Paradise, CA",1
"2700","Paradise, TX",1
"2701","Paradox, CO",1
"2702","Paragon, IN",1
"2703","Paragould, AR",3
"2704","Paramount, CA",4
"2705","Pardeeville, WI",1
"2706","Paris, KY",1
"2707","Paris, TN",1
"2708","Paris, TX",4
"2709","Paris, WI",1
"2710","Park Forest, IL",2
"2711","Parker, AZ",1
"2712","Parker, CO",2
"2713","Parkland, WA",1
"2714","Parkton, NC",1
"2715","Parkville, MD",4
"2716","Parma Heights, OH",1
"2717","Parma, OH",2
"2718","Parmelee, SD",1
"2719","Parowan, UT",1
"2720","Pasadena, CA",6
"2721","Pasadena, MD",1
"2722","Pasadena, TX",4
"2723","Pasco, WA",7
"2724","Paso Robles, CA",3
"2725","Passaic, NJ",1
"2726","Paterson, NJ",5
"2727","Pattison, TX",1
"2728","Paulden, AZ",1
"2729","Pawleys Island, SC",1
"2730","Pawtucket, RI",2
"2731","Paxtonia, PA",1
"2732","Payette, ID",1
"2733","Peachland, NC",1
"2734","Peachtree City, GA",1
"2735","Pearblossom, CA",1
"2736","Pearisburg, VA",3
"2737","Pearl City, HI",2
"2738","Pearl River, LA",1
"2739","Pearl, MS",1
"2740","Pearland, TX",4
"2741","Pearson, GA",1
"2742","Pedro, OH",1
"2743","Peebles, OH",1
"2744","Pelahatchie, MS",2
"2745","Pell City, AL",1
"2746","Pelzer, SC",1
"2747","Pemberton, NJ",1
"2748","Pembine, WI",1
"2749","Pembroke, NC",1
"2750","Penasco, NM",1
"2751","Pendleton, IN",1
"2752","Penn Hills, PA",2
"2753","Penrose, NC",1
"2754","Pensacola, FL",9
"2755","Peoria, AZ",9
"2756","Peoria, IL",3
"2757","Perdido Key, FL",1
"2758","Perdido, AL",1
"2759","Perris, CA",6
"2760","Perry, FL",2
"2761","Perry, OH",1
"2762","Perry, OK",2
"2763","Perrysburg, OH",1
"2764","Perryville, AR",1
"2765","Petal, MS",1
"2766","Petaluma, CA",1
"2767","Peterborough, NH",1
"2768","Peyton, CO",1
"2769","Pflugerville, TX",1
"2770","Phelps, KY",1
"2771","Phenix City, AL",2
"2772","Phenix, AL",1
"2773","Philadelphia, PA",48
"2774","Philipsburg, MT",1
"2775","Phillips, ME",1
"2776","Phillipsburg, NJ",1
"2777","Phoenix, AZ",131
"2778","Pico Rivera, CA",2
"2779","Piedmont, AL",1
"2780","Piedmont, SC",2
"2781","Pikesville, MD",1
"2782","Piketon, OH",1
"2783","Pilot Station, AK",1
"2784","Pine Bluff, AR",4
"2785","Pine Hills, FL",2
"2786","Pine Ridge, SD",1
"2787","Pine River, WI",1
"2788","Pine, AZ",1
"2789","Pinellas Park, FL",4
"2790","Pinetop, AZ",2
"2791","Pineville, KY",1
"2792","Pineville, LA",5
"2793","Pineville, NC",1
"2794","Pipestone Township, MI",1
"2795","Pippa Passes, KY",1
"2796","Pisgah, AL",1
"2797","Pittsburg, CA",3
"2798","Pittsburgh, PA",14
"2799","Pittsfield, MA",2
"2800","Pittsfield, NH",1
"2801","Pittston, PA",1
"2802","Pixley, CA",1
"2803","Placentia, CA",1
"2804","Placerville, CA",1
"2805","Plainfield, IN",1
"2806","Plains Township, PA",1
"2807","Plainsboro, NJ",1
"2808","Plainview, TX",1
"2809","Plano, TX",5
"2810","Plant City, FL",4
"2811","Plantation, FL",2
"2812","Plaquemine, LA",2
"2813","Pleasant Hill, IA",1
"2814","Pleasant Hill, NC",1
"2815","Pleasant View, CO",1
"2816","Pleasanton, CA",3
"2817","Pleasanton, TX",1
"2818","Plover, WI",1
"2819","Plymouth, MN",1
"2820","Plymouth, NH",1
"2821","Pocatello, ID",2
"2822","Pocono Township, PA",1
"2823","Poinciana, FL",1
"2824","Point Hope, AK",1
"2825","Pollocksville, NC",1
"2826","Pomona Park, FL",1
"2827","Pomona, CA",8
"2828","Pompano Beach, FL",5
"2829","Ponca City, OK",1
"2830","Ponchatoula, LA",1
"2831","Pond Creek, OK",1
"2832","Ponder, TX",1
"2833","Ponte Vedra Beach, FL",1
"2834","Pontiac, MI",2
"2835","Pontotoc, MS",1
"2836","Pooler, GA",1
"2837","Poplar Bluff, MO",5
"2838","Poplar Grove, IL",1
"2839","Port Allegany, PA",1
"2840","Port Allen, LA",1
"2841","Port Angeles, WA",1
"2842","Port Arthur, TX",2
"2843","Port Barre, LA",1
"2844","Port Barrington, IL",1
"2845","Port Charlotte, FL",2
"2846","Port Neches, TX",2
"2847","Port Orange, FL",3
"2848","Port Richey, FL",1
"2849","Port St Lucie, FL",2
"2850","Port Wentworth, GA",1
"2851","Portage Lake, ME",1
"2852","Portage, MI",1
"2853","Porter Township, PA",1
"2854","Porter, TX",1
"2855","Porterdale, GA",1
"2856","Porterville, CA",3
"2857","Portland, ME",1
"2858","Portland, OR",21
"2859","Portola, CA",1
"2860","Portsmouth, VA",3
"2861","Post Falls, ID",1
"2862","Poteau, OK",1
"2863","Poteet, TX",1
"2864","Potomac Falls, VA",1
"2865","Potomac, MD",1
"2866","Potsdam, NY",1
"2867","Pottstown, PA",1
"2868","Poughkeepsie, NY",2
"2869","Poultney, VT",1
"2870","Pound, WI",1
"2871","Poway, CA",1
"2872","Powder Springs, GA",1
"2873","Powell, OH",1
"2874","Powell, WY",1
"2875","Powellsville , NC",1
"2876","Powhatan, VA",1
"2877","Prague, OK",1
"2878","Pratt, KS",1
"2879","Prescott Valley, AZ",3
"2880","Prescott, AZ",6
"2881","Presque Isle, ME",1
"2882","Prestonsburg, KY",1
"2883","Prewitt, NM",1
"2884","Price, UT",1
"2885","Priceville, AL",1
"2886","Prichard, AL",1
"2887","Prichard, WV",1
"2888","Pride, LA",1
"2889","Primrose, WI",1
"2890","Princess Anne, MD",1
"2891","Princeton, KY",1
"2892","Princeton, NC",1
"2893","Princeton, WV",1
"2894","Prineville, OR",1
"2895","Prompton, PA",1
"2896","Prospect, CT",1
"2897","Providence, RI",2
"2898","Provo, UT",3
"2899","Prudenville, MI",1
"2900","Pryor Creek, OK",1
