"","GEOID","NAME","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents","PLACEFIPS","ProtestTotal","PostGFProtestCount","VictimsCount","BlackVictimCount","VictimCountPreGF","BlackVictimCountPreGF","VictimsPreGF2020","VictimHighThreat","AntiTrumpProtestPreGFCount","CollegeEdTotal","EduRate","BlackPopPct","BlackPovRate"
"9863","4865408","Sanger city, Texas",8235,584,584,765,5274,199,38,52,392,"4865408",NA,NA,NA,NA,NA,NA,NA,NA,NA,1054,0.199848312476299,0.0709168184578021,1
"9864","4852902","Oak Grove town, Texas",579,11,11,61,399,25,0,4,24,"4852902",NA,NA,NA,NA,NA,NA,NA,NA,NA,90,0.225563909774436,0.0189982728842832,1
"9865","4858940","Port Neches city, Texas",12782,421,421,1424,8721,648,148,58,570,"4858940",1,NA,2,1,NA,NA,NA,NA,NA,2278,0.261208576998051,0.0329369425754968,1
"9866","4854048","Onalaska city, Texas",2779,24,24,108,2007,28,0,0,99,"4854048",NA,NA,NA,NA,NA,NA,NA,NA,NA,136,0.0677628300946687,0.00863620007196833,1
"9867","4810192","Briar CDP, Texas",5241,0,0,448,3878,102,0,29,105,"4810192",NA,NA,NA,NA,NA,NA,NA,NA,NA,579,0.149303764827231,0,NA
"9868","4835254","Hudson Oaks city, Texas",2383,0,0,524,1816,170,31,8,69,"4835254",NA,NA,NA,NA,NA,NA,NA,NA,NA,733,0.40363436123348,0,NA
"9869","4826544","Forest Hill city, Texas",12994,5798,5798,595,7627,237,6,7,633,"4826544",NA,NA,NA,NA,NA,NA,NA,NA,NA,845,0.110790612298414,0.446205941203632,1
"9870","4835576","Hurst city, Texas",38976,3750,3686,5826,25988,1944,219,180,1608,"4835576",NA,NA,NA,NA,NA,NA,NA,NA,NA,8169,0.31433738648607,0.0962130541871921,0.982933333333333
"9871","4838896","Kennedale city, Texas",8197,795,795,1006,5399,483,67,44,255,"4838896",NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,0.29635117614373,0.0969867024521166,1
"9872","4822905","El Cenizo city, Texas",3221,3,3,46,1643,6,8,0,120,"4822905",NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0.0365185636031649,0.000931387767773983,1
"9873","4862138","Rio Bravo city, Texas",4710,12,12,188,2455,7,0,0,249,"4862138",NA,NA,NA,NA,NA,NA,NA,NA,NA,195,0.0794297352342159,0.00254777070063694,1
"9874","4835228","Hudson city, Texas",4964,667,667,277,3000,154,11,0,135,"4835228",NA,NA,NA,NA,NA,NA,NA,NA,NA,442,0.147333333333333,0.13436744560838,1
"9875","4815676","Clyde city, Texas",3817,86,86,380,2301,72,7,8,60,"4815676",1,NA,NA,NA,NA,NA,NA,NA,1,467,0.202955236853542,0.0225307833376998,1
"9876","4826028","Flatonia town, Texas",1408,91,88,120,1057,23,0,0,13,"4826028",NA,NA,NA,NA,NA,NA,NA,NA,NA,143,0.135288552507096,0.0646306818181818,0.967032967032967
"9877","4821028","Double Oak town, Texas",3066,90,90,857,2206,296,53,37,194,"4821028",NA,NA,NA,NA,NA,NA,NA,NA,NA,1243,0.563463281958296,0.0293542074363992,1
"9878","4841050","Lakewood Village city, Texas",562,0,0,118,434,18,4,4,23,"4841050",NA,NA,NA,NA,NA,NA,NA,NA,NA,144,0.331797235023041,0,NA
"9879","4868756","Sonora city, Texas",3405,1,0,270,2201,102,16,0,40,"4868756",NA,NA,NA,NA,NA,NA,NA,NA,NA,388,0.176283507496592,0.000293685756240822,0
"9880","4820926","Doolittle CDP, Texas",3452,0,0,68,1885,0,0,0,128,"4820926",NA,NA,NA,NA,NA,NA,NA,NA,NA,68,0.0360742705570292,0,NA
"9881","4840384","La Joya city, Texas",4253,0,0,144,2223,116,0,0,131,"4840384",NA,NA,NA,NA,NA,NA,NA,NA,NA,260,0.116959064327485,0,NA
"9882","4841788","La Villa city, Texas",2720,0,0,160,1512,0,0,0,147,"4841788",NA,NA,NA,NA,NA,NA,NA,NA,NA,160,0.105820105820106,0,NA
"9883","4841800","Lavon city, Texas",3271,464,429,473,2030,138,41,11,158,"4841800",NA,NA,NA,NA,NA,NA,NA,NA,NA,663,0.326600985221675,0.141852644451238,0.924568965517241
"9884","4843012","Little Elm city, Texas",45967,8248,8248,7897,28840,4085,277,181,1466,"4843012",NA,NA,NA,NA,NA,NA,NA,NA,NA,12440,0.431345353675451,0.17943307155133,1
"9885","4823254","Elm Creek CDP, Texas",3590,0,0,134,1603,0,0,0,16,"4823254",NA,NA,NA,NA,NA,NA,NA,NA,NA,134,0.083593262632564,0,NA
"9886","4875068","Van Vleck CDP, Texas",1223,0,0,161,940,37,17,0,26,"4875068",NA,NA,NA,NA,NA,NA,NA,NA,NA,215,0.228723404255319,0,NA
"9887","4809172","Bogata city, Texas",1211,11,11,57,822,9,5,4,49,"4809172",NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0.0912408759124088,0.00908340214698596,1
"9888","4825572","Fate city, Texas",12787,649,649,2456,7914,903,72,100,521,"4825572",NA,NA,NA,NA,NA,NA,NA,NA,NA,3531,0.446171341925701,0.0507546727144756,1
"9889","5125968","Esmont CDP, Virginia",828,507,507,48,449,18,7,0,33,"5125968",NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0.162583518930958,0.61231884057971,1
"9890","5130480","Gasburg CDP, Virginia",529,0,0,114,431,42,44,0,0,"5130480",NA,NA,NA,NA,NA,NA,NA,NA,NA,200,0.464037122969838,0,NA
"9891","5130618","George Mason CDP, Virginia",9777,1735,340,1193,3428,697,171,190,4964,"5130618",NA,NA,NA,NA,NA,NA,NA,NA,NA,2251,0.656651108518086,0.177457297739593,0.195965417867435
"9892","5131488","Glenvar CDP, Virginia",1088,54,22,103,899,11,0,0,0,"5131488",NA,NA,NA,NA,NA,NA,NA,NA,NA,114,0.126807563959956,0.0496323529411765,0.407407407407407
"9893","5132320","Gratton CDP, Virginia",1101,0,0,87,786,0,0,0,86,"5132320",NA,NA,NA,NA,NA,NA,NA,NA,NA,87,0.110687022900763,0,NA
"9894","5132592","Greenbriar CDP, Virginia",8686,407,390,1772,5665,1286,49,93,273,"5132592",NA,NA,NA,NA,NA,NA,NA,NA,NA,3200,0.564872021182701,0.0468570112825236,0.958230958230958
"9895","5131808","Goochland CDP, Virginia",898,65,65,243,601,26,0,0,0,"5131808",1,NA,NA,NA,NA,NA,NA,NA,NA,269,0.447587354409318,0.0723830734966592,1
"9896","5134304","Hampden-Sydney CDP, Virginia",1729,169,0,49,247,80,0,70,1484,"5134304",NA,NA,NA,NA,NA,NA,NA,NA,NA,199,0.805668016194332,0.0977443609022556,0
"9897","5135640","Harriston CDP, Virginia",1193,22,22,59,897,0,0,0,10,"5135640",NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0.0657748049052397,0.0184409052808047,1
"9898","5135912","Hayfield CDP, Virginia",4285,432,417,976,2819,671,59,76,142,"5135912",NA,NA,NA,NA,NA,NA,NA,NA,NA,1782,0.63213905640298,0.100816802800467,0.965277777777778
"9899","5136445","Henry Fork CDP, Virginia",1294,366,366,15,793,38,0,16,46,"5136445",NA,NA,NA,NA,NA,NA,NA,NA,NA,69,0.0870113493064313,0.282843894899536,1
"9900","5046825","Morrisville village, Vermont",2216,116,116,363,1537,162,6,0,71,"5046825",2,2,NA,NA,NA,NA,NA,NA,2,531,0.345478204294079,0.0523465703971119,1
"9901","5078850","West Brattleboro CDP, Vermont",2677,54,54,475,1791,128,42,18,107,"5078850",NA,NA,NA,NA,NA,NA,NA,NA,NA,663,0.370184254606365,0.020171834142697,1
"9902","5041200","Ludlow village, Vermont",688,9,8,83,556,47,6,3,5,"5041200",NA,NA,NA,NA,NA,NA,NA,NA,NA,139,0.25,0.0130813953488372,0.888888888888889
"9903","5044275","Middlebury CDP, Vermont",6966,202,81,730,3379,513,149,316,2792,"5044275",12,5,NA,NA,NA,NA,NA,NA,9,1708,0.505474992601361,0.0289979902383003,0.400990099009901
"9904","5003175","Barre city, Vermont",8646,99,98,889,6027,392,96,49,613,"5003175",2,2,NA,NA,NA,NA,NA,NA,2,1426,0.236601957856313,0.0114503816793893,0.98989898989899
"9905","5083575","White River Junction CDP, Vermont",2209,17,17,296,1620,226,36,17,41,"5083575",3,NA,NA,NA,NA,NA,NA,NA,2,575,0.354938271604938,0.00769578995020371,1
"9906","5017500","Derby Line village, Vermont",777,0,0,84,499,38,13,4,12,"5017500",NA,NA,NA,NA,NA,NA,NA,NA,NA,139,0.278557114228457,0,NA
"9907","5075850","Wallingford CDP, Vermont",907,0,0,94,639,68,32,0,70,"5075850",NA,NA,NA,NA,NA,NA,NA,NA,NA,194,0.303599374021909,0,NA
"9908","5082375","West Rutland CDP, Vermont",2175,0,0,253,1547,108,10,13,16,"5082375",NA,NA,NA,NA,NA,NA,NA,NA,NA,384,0.248222365869425,0,NA
"9909","5053575","Orleans village, Vermont",1103,29,29,101,701,29,1,0,65,"5053575",NA,NA,NA,NA,NA,NA,NA,NA,NA,131,0.186875891583452,0.0262919310970082,1
"9910","5037000","Johnson village, Vermont",1452,38,7,66,578,73,0,20,570,"5037000",1,2,NA,NA,NA,NA,NA,NA,1,159,0.275086505190311,0.0261707988980716,0.184210526315789
"9911","5010675","Burlington city, Vermont",42545,2426,2329,7148,22554,3197,906,761,11871,"5010675",62,66,4,NA,1,NA,NA,1,41,12012,0.532588454376164,0.0570219767305206,0.960016488046167
"9912","5003475","Barton village, Vermont",588,0,0,39,448,6,0,0,2,"5003475",NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0.100446428571429,0,NA
"9913","5066025","South Barre CDP, Vermont",1105,11,11,148,801,73,12,7,111,"5066025",NA,NA,NA,NA,NA,NA,NA,NA,NA,240,0.299625468164794,0.00995475113122172,1
"9914","5024025","Enosburg Falls village, Vermont",1402,86,69,92,970,31,18,5,8,"5024025",NA,NA,NA,NA,NA,NA,NA,NA,NA,146,0.150515463917526,0.0613409415121255,0.802325581395349
"9915","5071650","Swanton village, Vermont",2450,0,0,150,1776,38,6,8,66,"5071650",1,NA,NA,NA,NA,NA,NA,NA,1,202,0.113738738738739,0,NA
"9916","5084025","Wilder CDP, Vermont",1692,52,52,461,1208,112,44,0,18,"5084025",NA,NA,NA,NA,NA,NA,NA,NA,NA,617,0.510761589403974,0.0307328605200946,1
"9917","5024400","Essex Junction village, Vermont",10603,256,256,1909,7182,1109,177,119,454,"5024400",19,9,NA,NA,NA,NA,NA,NA,17,3314,0.461431356168198,0.0241441101575026,1
"9918","5074650","Vergennes city, Vermont",2596,5,5,360,1955,96,34,13,97,"5074650",1,2,NA,NA,NA,NA,NA,NA,1,503,0.257289002557545,0.00192604006163328,1
"9919","5007975","Brattleboro CDP, Vermont",6507,43,28,948,4857,757,127,139,179,"5007975",29,12,1,NA,NA,NA,NA,NA,25,1971,0.405806053119209,0.0066082680190564,0.651162790697674
"9920","5049075","North Bennington village, Vermont",1715,52,12,154,783,128,34,29,632,"5049075",NA,NA,NA,NA,NA,NA,NA,NA,NA,345,0.440613026819923,0.0303206997084548,0.230769230769231
"9921","5085150","Winooski city, Vermont",7242,197,193,1158,4928,484,203,26,655,"5085150",1,NA,1,NA,NA,NA,NA,NA,1,1871,0.379667207792208,0.0272024302678818,0.979695431472081
"9922","5033400","Hinesburg CDP, Vermont",772,13,13,190,565,98,0,10,0,"5033400",1,1,NA,NA,NA,NA,NA,NA,1,298,0.527433628318584,0.016839378238342,1
"9923","5000850","Alburgh village, Vermont",523,8,8,43,350,2,10,0,15,"5000850",NA,NA,NA,NA,NA,NA,NA,NA,NA,55,0.157142857142857,0.0152963671128107,1
"9924","5066175","South Burlington city, Vermont",19162,234,224,4998,14354,1818,714,467,803,"5066175",10,NA,NA,NA,NA,NA,NA,NA,6,7997,0.557126933259022,0.0122116689280868,0.957264957264957
"9925","5128688","Forest CDP, Virginia",10836,745,745,2136,7531,1141,142,253,550,"5128688",NA,NA,NA,NA,NA,NA,NA,NA,NA,3672,0.487584650112867,0.0687523071244001,1
"9926","5180864","Verona CDP, Virginia",4228,156,13,250,3010,93,53,12,34,"5180864",5,NA,NA,NA,NA,NA,NA,NA,1,408,0.135548172757475,0.0368968779564806,0.0833333333333333
"9927","5144620","Laymantown CDP, Virginia",2148,0,0,207,1699,181,68,0,84,"5144620",NA,NA,NA,NA,NA,NA,NA,NA,NA,456,0.268393172454385,0,NA
"9928","5170096","Saltville town, Virginia",2411,0,0,96,1579,23,0,15,104,"5170096",NA,NA,NA,NA,NA,NA,NA,NA,NA,134,0.0848638378720709,0,NA
"9929","5181280","Vinton town, Virginia",8083,410,375,882,5822,189,22,29,217,"5181280",NA,NA,NA,NA,NA,NA,NA,NA,NA,1122,0.192717279285469,0.0507237411852035,0.914634146341463
"9930","5186720","Winchester city, Virginia",27897,2808,2630,3710,18536,1968,546,279,1818,"5186720",19,5,2,NA,NA,NA,NA,NA,18,6503,0.35083081570997,0.100655984514464,0.936609686609687
"9931","5142424","Kilmarnock town, Virginia",1526,690,687,211,1150,46,9,14,68,"5142424",1,1,NA,NA,NA,NA,NA,NA,1,280,0.243478260869565,0.4521625163827,0.995652173913044
"9932","5129552","Franconia CDP, Virginia",19720,3981,3981,4677,14376,2959,459,362,1219,"5129552",NA,NA,NA,NA,NA,NA,NA,NA,NA,8457,0.588272120200334,0.201876267748479,1
"9933","5133584","Groveton CDP, Virginia",16516,2773,2773,2802,11186,1756,247,131,816,"5133584",NA,NA,NA,NA,NA,NA,NA,NA,NA,4936,0.441265868049347,0.167897796076532,1
"9934","5183680","Waynesboro city, Virginia",22140,3149,3089,2414,15332,1169,290,286,897,"5183680",4,3,NA,NA,NA,NA,NA,NA,4,4159,0.271262718497261,0.14223125564589,0.980946332168943
"9935","5318775","Duluth CDP, Washington",1314,0,0,193,885,11,0,0,78,"5318775",NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0.230508474576271,0,NA
"9936","5323690","Fern Prairie CDP, Washington",1958,0,0,197,1367,48,0,0,51,"5323690",NA,NA,NA,NA,NA,NA,NA,NA,NA,245,0.179224579370885,0,NA
"9937","5328135","Grapeview CDP, Washington",784,0,0,41,619,50,0,0,0,"5328135",NA,NA,NA,NA,NA,NA,NA,NA,NA,91,0.147011308562197,0,NA
"9938","5329430","Hansville CDP, Washington",3413,0,0,692,2822,309,13,26,88,"5329430",NA,NA,NA,NA,NA,NA,NA,NA,NA,1040,0.368532955350815,0,NA
"9939","5330305","Hazel Dell CDP, Washington",21196,420,420,2803,14668,692,169,109,1052,"5330305",NA,NA,NA,NA,NA,NA,NA,NA,NA,3773,0.257226615762203,0.0198150594451783,1
"9940","5330750","High Bridge CDP, Washington",3148,64,64,745,2357,188,78,69,54,"5330750",NA,NA,NA,NA,NA,NA,NA,NA,NA,1080,0.458209588459907,0.0203303684879288,1
"9941","5356625","Pullman city, Washington",33598,1046,799,3636,12942,2617,621,1542,15041,"5356625",20,8,1,NA,NA,NA,NA,NA,14,8416,0.650285890897852,0.0311328055241383,0.763862332695985
"9942","5308920","Burlington city, Washington",8881,138,138,791,5727,245,20,45,315,"5308920",NA,NA,NA,NA,NA,NA,NA,NA,NA,1101,0.192247249869041,0.0155387906767256,1
"9943","5310455","Cascade Valley CDP, Washington",1673,33,33,159,1346,105,13,18,108,"5310455",NA,NA,NA,NA,NA,NA,NA,NA,NA,295,0.219167904903418,0.0197250448296473,1
"9944","5303005","Ashford CDP, Washington",531,0,0,64,509,26,0,0,0,"5303005",NA,NA,NA,NA,NA,NA,NA,NA,NA,90,0.176817288801572,0,NA
"9945","5337926","Lakeview CDP, Washington",1044,0,0,112,713,0,0,0,9,"5337926",NA,NA,NA,NA,NA,NA,NA,NA,NA,112,0.157082748948107,0,NA
"9946","5307170","Bonney Lake city, Washington",20707,279,279,2512,13614,789,186,15,757,"5307170",5,1,1,NA,NA,NA,NA,NA,5,3502,0.257235199059791,0.013473704544357,1
"9947","5338038","Lakewood city, Washington",60111,7667,7488,6031,41487,2403,523,408,3099,"5338038",2,1,6,2,2,1,1,2,NA,9365,0.225733362258057,0.127547370697543,0.976653188991783
"9948","5367770","Steilacoom town, Washington",6303,383,383,1213,4611,572,125,81,367,"5367770",NA,NA,NA,NA,NA,NA,NA,NA,NA,1991,0.431793537193667,0.060764715214977,1
"9949","5322118","Erlands Point-Kitsap Lake CDP, Washington",3116,23,23,474,2084,95,11,0,199,"5322118",NA,NA,NA,NA,NA,NA,NA,NA,NA,580,0.27831094049904,0.00738125802310655,1
"9950","5333280","Indianola CDP, Washington",3524,16,16,617,2580,243,51,18,149,"5333280",NA,NA,NA,NA,NA,NA,NA,NA,NA,929,0.360077519379845,0.00454029511918275,1
"9951","5372205","Tracyton CDP, Washington",5556,329,329,761,3857,81,20,17,297,"5372205",NA,NA,NA,NA,NA,NA,NA,NA,NA,879,0.227897329530723,0.0592152627789777,1
"9952","5368435","Sumner city, Washington",10053,135,135,1590,6970,253,97,61,419,"5368435",2,NA,1,NA,NA,NA,NA,NA,2,2001,0.287087517934003,0.0134288272157565,1
"9953","5347175","Morton city, Washington",1013,0,0,52,719,44,3,0,0,"5347175",NA,NA,NA,NA,NA,NA,NA,NA,NA,99,0.13769123783032,0,NA
"9954","5373780","Vader city, Washington",880,0,0,16,503,6,0,1,29,"5373780",NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0.0457256461232604,0,NA
"9955","5307940","Brier city, Washington",6843,103,103,1342,5019,574,110,116,331,"5307940",NA,NA,NA,NA,NA,NA,NA,NA,NA,2142,0.426778242677824,0.0150518778313605,1
"9956","5358235","Richland city, Washington",56399,1092,1054,9802,37942,4315,948,1262,2437,"5358235",29,14,2,NA,2,NA,NA,NA,23,16327,0.43031469084392,0.0193620454263373,0.965201465201465
"9957","5316795","Davenport city, Washington",1819,1,0,262,1318,77,60,3,27,"5316795",NA,NA,NA,NA,NA,NA,NA,NA,NA,402,0.305007587253414,0.000549752611324904,0
"9958","5320750","Edmonds city, Washington",42040,678,674,9757,31242,3561,926,808,2080,"5320750",5,2,1,1,NA,NA,NA,NA,5,15052,0.481787337558415,0.016127497621313,0.994100294985251
"9959","5347630","Mount Vista CDP, Washington",9544,67,67,1526,6607,898,185,117,545,"5347630",NA,NA,NA,NA,NA,NA,NA,NA,NA,2726,0.412592704707129,0.00702011735121542,1
"9960","5349193","Nisqually Indian Community CDP, Washington",631,9,9,53,407,17,2,0,37,"5349193",NA,NA,NA,NA,NA,NA,NA,NA,NA,72,0.176904176904177,0.0142630744849445,1
"9961","5331530","Hockinson CDP, Washington",5355,20,20,998,3884,472,62,46,101,"5331530",NA,NA,NA,NA,NA,NA,NA,NA,NA,1578,0.406282183316169,0.00373482726423903,1
"9962","5324810","Forks city, Washington",3828,193,193,269,2427,93,14,0,172,"5324810",4,NA,1,NA,NA,NA,NA,NA,4,376,0.15492377420684,0.0504179728317659,1
"9963","5308465","Brush Prairie CDP, Washington",2636,0,0,305,1765,134,17,9,77,"5308465",1,1,1,NA,NA,NA,NA,NA,1,465,0.263456090651558,0,NA
"9964","5336710","La Center city, Washington",3219,62,62,317,2168,105,33,10,92,"5336710",NA,NA,NA,NA,NA,NA,NA,NA,NA,465,0.214483394833948,0.0192606399502951,1
"9965","5344620","Meadow Glade CDP, Washington",2859,22,22,370,1870,197,112,31,88,"5344620",NA,NA,NA,NA,NA,NA,NA,NA,NA,710,0.379679144385027,0.00769499825113676,1
"9966","5351795","Orchards CDP, Washington",24335,315,310,2399,15616,827,66,66,1068,"5351795",NA,NA,NA,NA,NA,NA,NA,NA,NA,3358,0.215035860655738,0.0129443188822683,0.984126984126984
"9967","5358410","Ridgefield city, Washington",7767,142,142,1044,4922,403,142,0,501,"5358410",1,22,1,NA,NA,NA,NA,NA,1,1589,0.322836245428688,0.0182824771469036,1
"9968","5374585","Venersborg CDP, Washington",4227,39,39,588,2826,265,66,40,100,"5374585",NA,NA,NA,NA,NA,NA,NA,NA,NA,959,0.339348903043171,0.0092264017033357,1
"9969","5428204","Follansbee city, West Virginia",2768,0,0,267,2044,111,0,11,142,"5428204",1,NA,2,NA,NA,NA,NA,NA,NA,389,0.190313111545988,0,NA
"9970","5411716","Burnsville town, West Virginia",542,0,0,24,339,24,0,0,11,"5411716",NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0.141592920353982,0,NA
"9971","5480020","Thomas city, West Virginia",548,0,0,42,441,15,0,0,18,"5480020",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0.129251700680272,0,NA
"9972","5413924","Cedar Grove town, West Virginia",679,4,4,24,452,13,8,0,9,"5413924",NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0.0995575221238938,0.00589101620029455,1
"9973","5474380","Sistersville city, West Virginia",1284,0,0,155,936,71,17,3,38,"5474380",NA,NA,NA,NA,NA,NA,NA,NA,NA,246,0.262820512820513,0,NA
"9974","5462140","Parkersburg city, West Virginia",30021,945,940,2178,21235,966,213,100,727,"5462140",18,8,2,NA,NA,NA,NA,NA,13,3457,0.162797268660231,0.0314779654242031,0.994708994708995
"9975","5415628","Clarksburg city, West Virginia",15553,480,480,1311,10835,804,75,9,347,"5415628",4,6,2,NA,2,NA,NA,1,3,2199,0.202953391785879,0.0308622130778628,1
"9976","5421316","Despard CDP, West Virginia",1098,0,0,30,820,0,0,0,0,"5421316",NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0.0365853658536585,0,NA
"9977","5425516","Enterprise CDP, West Virginia",1010,0,0,72,751,11,0,0,15,"5425516",NA,NA,NA,NA,NA,NA,NA,NA,NA,83,0.11051930758988,0,NA
"9978","5477188","Stonewood city, West Virginia",1978,59,59,157,1536,41,5,13,44,"5477188",NA,NA,NA,NA,NA,NA,NA,NA,NA,216,0.140625,0.0298281092012133,1
"9979","5414524","Chapmanville town, West Virginia",1154,14,14,66,804,41,9,13,0,"5414524",2,NA,1,NA,NA,NA,NA,NA,NA,129,0.16044776119403,0.0121317157712305,1
"9980","5448148","Logan city, West Virginia",1852,151,151,152,1236,21,6,0,54,"5448148",2,2,NA,NA,NA,NA,NA,NA,1,179,0.144822006472492,0.0815334773218142,1
"9981","5454892","Mitchell Heights town, West Virginia",573,0,0,60,383,79,7,9,17,"5454892",NA,NA,NA,NA,NA,NA,NA,NA,NA,155,0.404699738903394,0,NA
"9982","5428444","Fort Ashby CDP, West Virginia",1369,0,0,115,1165,24,0,0,12,"5428444",1,NA,1,NA,NA,NA,NA,NA,NA,139,0.11931330472103,0,NA
"9983","5420980","Delbarton town, West Virginia",537,8,8,14,375,15,4,0,20,"5420980",NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0.088,0.0148975791433892,1
"9984","4851036","New Hope town, Texas",592,2,2,112,450,32,0,2,18,"4851036",NA,NA,NA,NA,NA,NA,NA,NA,NA,146,0.324444444444444,0.00337837837837838,1
"9985","4822132","Eastland city, Texas",3853,86,49,385,2881,72,102,131,105,"4822132",NA,NA,NA,NA,NA,NA,NA,NA,NA,690,0.23950017355085,0.0223202699195432,0.569767441860465
"9986","4800160","Abernathy city, Texas",3006,13,13,318,1820,46,10,0,118,"4800160",NA,NA,NA,NA,NA,NA,NA,NA,NA,374,0.205494505494505,0.00432468396540253,1
"9987","4822276","East Tawakoni city, Texas",810,5,5,60,565,21,4,4,42,"4822276",NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.157522123893805,0.00617283950617284,1
"9988","4873030","Timbercreek Canyon village, Texas",548,0,0,133,385,48,3,2,31,"4873030",NA,NA,NA,NA,NA,NA,NA,NA,NA,186,0.483116883116883,0,NA
"9989","4851648","Nocona city, Texas",2960,4,0,164,1987,63,0,0,130,"4851648",NA,NA,NA,NA,NA,NA,NA,NA,NA,227,0.114242576748868,0.00135135135135135,0
"9990","4826232","Flower Mound town, Texas",76555,3022,2948,20086,49982,8680,1318,919,3197,"4826232",2,11,NA,NA,NA,NA,NA,NA,2,31003,0.620283301988716,0.0394748873359023,0.975512905360688
"9991","4840744","Lakeside town (Tarrant County), Texas",1616,24,24,203,1234,81,9,10,36,"4840744",NA,NA,NA,NA,NA,NA,NA,NA,NA,303,0.245542949756888,0.0148514851485149,1
"9992","4850772","Newark city, Texas",1290,4,4,79,839,14,0,0,32,"4850772",NA,NA,NA,NA,NA,NA,NA,NA,NA,93,0.110846245530393,0.00310077519379845,1
"9993","4852356","North Richland Hills city, Texas",70202,4771,4466,11667,48232,3901,325,284,3351,"4852356",3,NA,1,NA,NA,NA,NA,NA,2,16177,0.335399734616023,0.0679610267513746,0.936072102284636
"9994","4861568","Rendon CDP, Texas",13150,718,708,1599,8754,667,184,119,425,"4861568",NA,NA,NA,NA,NA,NA,NA,NA,NA,2569,0.293465844185515,0.0546007604562738,0.986072423398329
"9995","4851372","Newton city, Texas",2199,575,537,156,1513,72,17,4,64,"4851372",NA,NA,NA,NA,NA,NA,NA,NA,NA,249,0.164573694646398,0.261482492041837,0.933913043478261
"9996","4857752","Pinewood Estates CDP, Texas",1628,94,94,427,1090,72,48,20,28,"4857752",NA,NA,NA,NA,NA,NA,NA,NA,NA,567,0.520183486238532,0.0577395577395577,1
"9997","4842448","Levelland city, Texas",13596,609,509,825,8388,356,35,68,1069,"4842448",NA,NA,NA,NA,NA,NA,NA,NA,NA,1284,0.15307582260372,0.044792586054722,0.835796387520525
"9998","4819084","Dalworthington Gardens city, Texas",2188,188,188,435,1529,150,145,57,128,"4819084",NA,NA,NA,NA,NA,NA,NA,NA,NA,787,0.514715500327011,0.0859232175502742,1
"9999","4824768","Euless city, Texas",55763,7208,7183,8938,38710,4017,571,356,2855,"4824768",1,NA,1,NA,NA,NA,NA,NA,1,13882,0.358615344872126,0.129261338163298,0.996531631520533
"10000","4818134","Cumings CDP, Texas",2481,1120,1120,287,1483,261,0,0,191,"4818134",NA,NA,NA,NA,NA,NA,NA,NA,NA,548,0.369521240728254,0.45143087464732,1
"10001","4827876","Fulshear city, Texas",9906,327,327,2578,5884,1107,174,169,435,"4827876",NA,NA,NA,NA,NA,NA,NA,NA,NA,4028,0.684568320870156,0.0330102967898243,1
"10002","4861892","Richmond city, Texas",12646,2132,1690,921,8454,424,117,32,528,"4861892",2,NA,NA,NA,NA,NA,NA,NA,2,1494,0.176721078779276,0.168590858769571,0.792682926829268
"10003","4867964","Simonton city, Texas",643,71,71,101,451,68,0,0,14,"4867964",NA,NA,NA,NA,NA,NA,NA,NA,NA,169,0.374722838137472,0.110419906687403,1
"10004","4870520","Stowell CDP, Texas",1273,252,252,75,738,88,0,0,77,"4870520",NA,NA,NA,NA,NA,NA,NA,NA,NA,163,0.220867208672087,0.19795758051846,1
"10005","4801636","Alba town, Texas",598,14,14,54,409,7,0,3,12,"4801636",NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.156479217603912,0.0234113712374582,1
"10006","4803540","Anton city, Texas",1120,51,51,53,740,8,0,0,13,"4803540",NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0.0824324324324324,0.0455357142857143,1
"10007","4851840","Normangee town, Texas",586,95,95,67,412,19,0,0,5,"4851840",NA,NA,NA,NA,NA,NA,NA,NA,NA,86,0.20873786407767,0.162116040955631,1
"10008","4808536","Blanco city, Texas",2256,0,0,353,1581,52,14,12,76,"4808536",NA,NA,NA,NA,NA,NA,NA,NA,NA,431,0.272612270714737,0,NA
"10009","4837780","Johnson City city, Texas",1860,3,0,189,1308,27,3,11,137,"4837780",NA,NA,NA,NA,NA,NA,NA,NA,NA,230,0.175840978593272,0.00161290322580645,0
"10010","4880044","Woodbranch city, Texas",1935,10,10,147,1298,81,0,0,49,"4880044",1,NA,NA,NA,NA,NA,NA,NA,NA,228,0.175654853620955,0.00516795865633075,1
